variant_id,card_id,variant
22561,zsv10pt5-68,normal
22563,sv5-81,holofoil
22565,g1-44,normal
22566,base6-51,normal
22570,bw6-83,normal
22572,dp6-31,normal
22574,sm10-77,normal
22576,swshp-SWSH043,holofoil
22577,sm75-5,normal
22578,ex6-10,normal
22579,sv4pt5-122,holofoil
22580,xy2-68,holofoil
22581,rsv10pt5-66,normal
22582,sv3pt5-187,holofoil
22585,swsh8-107,holofoil
22586,ex1-57,normal
22587,sv2-38,normal
22588,swsh11-208,holofoil
22591,sv10-216,holofoil
22592,swsh3-76,normal
22593,xy12-76,normal
22595,ex10-9,holofoil
22596,sv10-7,normal
22597,swsh7-173,holofoil
22600,sv10-179,normal
22601,swsh45sv-SV082,holofoil
22603,swsh10-213,holofoil
22611,sm8-113,normal
22612,sma-SV94,holofoil
22613,swsh12-58,holofoil
22614,swsh4-184,holofoil
22615,gym2-15,1stEditionHolofoil
22616,sv8-46,normal
22617,swsh12-162,normal
22618,sm12-78,normal
22619,dc1-27,normal
22621,swsh5-86,holofoil
22623,gym2-28,1stEdition
22624,xy10-67,normal
22625,swsh12-39,normal
22627,sv10-190,holofoil
22629,xy8-61,holofoil
22630,sv3pt5-52,normal
22631,sv2-57,normal
22632,g1-13,holofoil
22633,hgss2-62,normal
22635,sv6-156,normal
22636,swsh10-205,holofoil
22637,sv8-15,normal
22638,dp7-12,normal
22641,bw1-26,holofoil
22643,pl3-78,normal
22645,swsh6-213,holofoil
22648,gym1-128,1stEdition
22654,sv8pt5-142,holofoil
22655,bw2-47,holofoil
22656,base1-86,normal
22658,swsh10-181,holofoil
22659,dp7-34,normal
22660,pl2-41,normal
22661,xy5-51,normal
22662,base6-37,normal
22663,bw11-43,holofoil
22664,zsv10pt5-44,holofoil
22665,sm9-196,holofoil
22666,pl4-53,normal
22667,ex13-25,normal
22670,bwp-BW32,holofoil
22671,neo4-107,unlimitedHolofoil
22672,ex7-40,normal
22674,xy2-28,normal
22675,neo4-47,1stEdition
22676,base6-88,normal
22677,dp7-56,normal
22679,bw3-48,normal
22682,ru1-12,normal
22686,me1-158,holofoil
22687,bwp-BW101,normal
22688,mcd22-5,holofoil
22690,g1-RC21,holofoil
22691,swsh1-75,holofoil
22694,sv8-91,holofoil
22695,swsh10-16,holofoil
22697,sv8pt5-95,normal
22698,sm11-110,normal
22700,pl4-86,normal
22702,sm35-18,normal
22703,zsv10pt5-17,normal
22704,swsh10-65,normal
22706,swsh10-155,normal
22707,bw9-119,holofoil
22708,pl4-3,holofoil
22709,me2-30,normal
22711,gym1-96,1stEdition
22713,sv6-197,holofoil
22714,sm10-196,holofoil
22715,me1-75,normal
22716,dp4-86,normal
22717,gym1-85,1stEdition
22719,xy6-49,normal
22720,ex7-77,normal
22721,det1-1,holofoil
22723,swshp-SWSH286,holofoil
22724,xyp-XY59,holofoil
22726,sm6-76,normal
22727,swsh6-121,normal
22728,sm8-10,normal
22729,bw5-103,holofoil
22730,swsh2-32,normal
22732,ex7-43,normal
22733,swsh6-70,normal
22735,cel25c-107_A,holofoil
22736,sv8-219,holofoil
22737,bw5-94,normal
22741,xyp-XY149,holofoil
22743,swsh12-27,normal
22744,rsv10pt5-155,holofoil
22745,bw6-62,normal
22748,neo1-75,1stEdition
22750,sv3pt5-125,normal
22751,pl1-118,normal
22752,gym1-49,1stEdition
22753,bw3-76,normal
22754,neo2-8,1stEditionHolofoil
22756,sv6-6,normal
22759,col1-45,normal
22760,sm5-44,normal
22761,bw5-9,normal
22764,sv3pt5-48,normal
22766,swsh12-131,holofoil
22767,mcd11-5,holofoil
22768,neo1-4,unlimitedHolofoil
22769,swsh2-10,normal
22770,swsh10-151,normal
22774,sv8-210,holofoil
22777,sv4-253,holofoil
22778,swsh6-198,holofoil
22779,bw11-72,holofoil
22780,xy12-39,normal
22783,dp2-74,normal
22786,xy5-79,normal
22787,smp-SM18,holofoil
22788,xy9-120,holofoil
22789,base2-61,unlimited
22790,swsh5-21,holofoil
22791,sm10-110,normal
22793,swsh6-17,normal
22794,gym1-120,1stEdition
22795,sm75-23,normal
22796,neo4-65,1stEdition
22797,dp2-37,normal
22798,sv3-122,normal
22802,pl1-112,normal
22803,sv10-121,normal
22804,sv4-255,holofoil
22806,sv8-191,holofoil
22807,xy9-110,normal
22809,bw8-52,normal
22810,sv5-85,normal
22812,svp-77,holofoil
22813,ex10-81,normal
22815,ex8-94,normal
22818,xy11-1,normal
22822,sm11-200,normal
22824,rsv10pt5-114,holofoil
22825,xy8-157,holofoil
22826,ex12-65,normal
22827,neo1-5,unlimitedHolofoil
22828,base6-6,holofoil
22830,swsh6-100,holofoil
22831,sm8-46,normal
22832,ex14-55,normal
22833,ex16-20,normal
22834,sv1-216,holofoil
22835,bw9-87,normal
22836,sm11-29,normal
22837,swsh9-58,normal
22838,swsh3-153,normal
22839,pl2-97,normal
22842,sv4-192,holofoil
22844,ex1-21,normal
22845,ecard2-60,normal
22849,ex8-21,normal
22850,swsh12pt5-137,normal
22851,ex13-100,holofoil
22852,dp3-43,normal
22855,base6-64,normal
22856,sv1-64,normal
22858,swsh7-6,normal
22862,sv8-133,holofoil
22863,bw4-18,normal
22864,ex5-70,normal
22866,dp2-122,holofoil
22869,swshp-SWSH106,holofoil
22870,swsh8-55,normal
22871,col1-53,normal
22872,sma-SV20,holofoil
22873,xy12-20,normal
22875,sv6-7,normal
22877,col1-31,normal
22879,sm115-48,holofoil
22884,dp2-51,normal
22885,sv8-228,holofoil
22886,pl3-118,normal
22887,me1-172,holofoil
22891,sv6-188,holofoil
22894,xy4-42,normal
22896,bw4-17,normal
22897,col1-18,holofoil
22900,swsh9-13,holofoil
22901,bw6-79,normal
22902,sv1-184,normal
22904,sv7-70,normal
22905,swsh12pt5gg-GG36,holofoil
22906,swsh12pt5-100,holofoil
22907,dp1-54,normal
22908,ex2-59,normal
22910,dp2-104,normal
22911,ecard2-32,normal
22912,dc1-9,normal
22914,swsh4-97,normal
22916,swsh12pt5-74,normal
22917,neo4-1,1stEditionHolofoil
22918,pop5-12,normal
22919,base2-3,unlimitedHolofoil
22920,sv10-167,normal
22921,ex13-67,normal
22922,bw5-5,normal
22923,sv10-94,normal
22924,dpp-DP23,holofoil
22925,mcd19-1,holofoil
22927,ex12-21,normal
22930,pl3-93,normal
22931,xy6-77,holofoil
22932,base1-23,normal
22933,sv8-75,normal
22934,swsh7-116,holofoil
22935,xy3-1,normal
22937,sv10-201,holofoil
22938,ecard1-59,normal
22941,swsh2-87,normal
22942,ecard1-124,normal
22943,ecard1-111,normal
22944,ex13-81,normal
22946,neo4-36,1stEdition
22947,ex13-26,normal
22950,neo4-81,1stEdition
22952,pl4-47,normal
22954,sma-SV59,holofoil
22956,sm12-38,holofoil
22958,me2-99,holofoil
22960,sv8pt5-40,holofoil
22962,sm35-35,holofoil
22963,sv4-121,holofoil
22964,pl3-110,normal
22967,sv4pt5-218,holofoil
22971,swsh7-53,normal
22974,bw6-25,normal
22976,sm5-5,normal
22977,pop2-1,normal
22978,swsh7-150,normal
22980,xy9-76,holofoil
22981,sm12-231,holofoil
22984,swsh12-109,normal
22986,zsv10pt5-37,normal
22987,bw9-117,holofoil
22988,xy7-1,normal
22989,sm2-158,holofoil
22990,sm75-49,normal
22993,svp-79,holofoil
22994,bw6-80,holofoil
22995,base2-59,unlimited
22996,sm8-107,normal
23000,swsh6-168,holofoil
23002,sv5-210,holofoil
23004,pl2-23,normal
23005,hgss1-50,normal
23007,hgss1-55,normal
23009,neo4-94,unlimited
23010,ecard3-92,normal
23011,xy1-18,normal
23013,dp7-31,normal
23014,neo1-110,1stEdition
23015,sv8-225,holofoil
23016,swsh45sv-SV072,holofoil
23017,pl4-69,normal
23018,xy5-40,normal
23020,dp3-96,normal
23022,gym1-66,1stEdition
23023,g1-RC24,holofoil
23024,ecard1-87,normal
23025,sv8-243,holofoil
23028,bw3-86,normal
23029,sv4pt5-74,normal
23030,dp6-82,normal
23031,ex11-50,normal
23033,swshp-SWSH271,holofoil
23034,svp-166,holofoil
23035,swsh5-83,normal
23036,sv5-203,holofoil
23037,swsh7-197,holofoil
23039,swsh1-100,normal
23040,pop5-7,normal
23043,sv7-136,holofoil
23044,sv4-139,holofoil
23045,swsh6-208,holofoil
23046,sm10-189,normal
23047,swsh45-20,normal
23048,ex5-90,normal
23049,me1-154,holofoil
23050,xy8-50,holofoil
23051,base6-36,normal
23054,me2-35,normal
23055,swshp-SWSH104,holofoil
23056,pl3-94,normal
23058,dp4-58,normal
23061,sv4pt5-91,normal
23063,zsv10pt5-136,holofoil
23064,swsh7-47,normal
23065,base5-80,unlimited
23066,swsh8-159,normal
23068,bw6-111,normal
23069,dp7-49,normal
23070,svp-155,holofoil
23071,xy2-58,normal
23072,swsh10-168,holofoil
23073,swsh10-69,holofoil
23075,bw3-34,holofoil
23076,sm12-2,normal
23077,sv9-74,normal
23080,dp2-76,normal
23081,sv5-113,normal
23082,sm8-89,normal
23083,sm7-25,normal
23087,sm11-87,normal
23089,base4-40,normal
23090,sv4pt5-176,holofoil
23091,sm8-230,holofoil
23093,svp-134,holofoil
23095,neo2-31,1stEdition
23096,swsh12pt5-112,normal
23098,neo3-54,1stEdition
23099,swsh8-33,normal
23100,xy2-97,normal
23101,swsh12pt5-148,holofoil
23102,swsh12-117,normal
23103,dp4-45,normal
23105,xy7-42,holofoil
23106,hgss4-56,normal
23107,col1-48,normal
23111,zsv10pt5-39,normal
23112,smp-SM203,holofoil
23115,xy12-62,holofoil
23117,pl1-111,normal
23119,me1-150,holofoil
23120,bw4-85,holofoil
23121,dc1-3,normal
23122,sm5-11,normal
23123,xy7-78,normal
23124,xy9-104,normal
23125,swshp-SWSH033,holofoil
23126,sv2-24,normal
23128,me2-113,holofoil
23130,dp5-20,normal
23131,swshp-SWSH138,holofoil
23132,smp-SM246,normal
23133,sv5-102,normal
23136,sv3-106,normal
23137,swsh12-143,normal
23138,swsh4-188,holofoil
23140,neo3-21,unlimited
23141,neo2-37,1stEdition
23143,bw5-85,normal
23144,ex12-53,normal
23146,sv4-13,normal
23147,bw3-91,normal
23148,gym2-73,1stEdition
23150,swsh10tg-TG29,holofoil
23151,bw10-25,normal
23152,swsh4-128,holofoil
23153,ex10-14,holofoil
23154,sv10-67,normal
23155,swsh2-134,normal
23156,np-31,holofoil
23157,swsh12-149,normal
23159,hgss1-102,normal
23160,neo1-62,1stEdition
23162,sm115-65,normal
23164,xy9-82,normal
23165,xy11-55,normal
23166,bwp-BW70,holofoil
23167,sm12-114,normal
23170,sv4pt5-154,holofoil
23172,sm2-114,normal
23173,ex4-28,normal
23175,bw7-61,normal
23177,det1-4,holofoil
23178,base6-70,normal
23181,sv8pt5-150,holofoil
23182,sm35-64,normal
23183,sm12-68,normal
23185,bw11-39,holofoil
23187,sv6-165,holofoil
23192,zsv10pt5-35,normal
23193,base6-15,holofoil
23195,ecard3-122,normal
23196,sv2-28,normal
23197,sm7-81,holofoil
23198,g1-RC2,normal
23200,swsh10tg-TG13,holofoil
23201,swsh7-163,normal
23204,sm2-112,normal
23205,base6-109,normal
23207,bw6-55,normal
23208,sv10-164,normal
23211,sv4-71,normal
23213,bw5-20,normal
23215,swsh4-17,normal
23217,xy9-29,normal
23218,swsh8-179,normal
23219,ex6-8,holofoil
23220,xy11-103,normal
23222,sv8pt5-138,holofoil
23223,pl1-85,normal
23224,xy6-12,normal
23225,pl3-71,normal
23226,base5-4,unlimitedHolofoil
23227,bw2-52,normal
23229,ex4-1,holofoil
23230,swsh8-190,normal
23231,ex1-88,normal
23232,mcd22-8,normal
23233,sv1-97,normal
23234,swsh12tg-TG05,holofoil
23236,swsh10-119,normal
23237,sm9-49,normal
23238,pop2-11,normal
23240,dp4-92,normal
23247,svp-5,holofoil
23248,neo4-92,1stEdition
23249,sm2-51,normal
23250,swsh35-27,holofoil
23251,rsv10pt5-117,holofoil
23253,xy8-81,normal
23255,swsh7-192,holofoil
23257,pl4-15,normal
23258,rsv10pt5-16,normal
23259,me2-124,holofoil
23261,dpp-DP28,holofoil
23262,dp2-21,normal
23263,dp3-74,normal
23264,base5-6,unlimitedHolofoil
23265,sv6-194,holofoil
23266,sm35-75,holofoil
23267,sm1-72,normal
23270,rsv10pt5-50,normal
23272,swsh8-242,normal
23274,dp1-16,holofoil
23275,sv9-85,holofoil
23276,swsh2-159,normal
23277,bwp-BW18,holofoil
23278,swsh45-11,normal
23279,smp-SM66,holofoil
23281,sv4pt5-142,holofoil
23282,xyp-XY190,holofoil
23285,ecard2-8,normal
23286,sm8-196,holofoil
23287,gym2-1,1stEditionHolofoil
23288,sv4pt5-53,holofoil
23289,hsp-HGSS06,holofoil
23290,neo2-55,1stEdition
23291,sm10-85,normal
23293,neo1-41,1stEdition
23295,sv10-189,holofoil
23299,ex5-18,normal
23300,xy1-78,normal
23301,hgss3-54,normal
23303,ex13-101,holofoil
23304,sm115-52,normal
23306,xy4-26,normal
23307,xy1-13,normal
23311,sm11-152,holofoil
23314,neo2-18,1stEdition
23315,sm2-111,normal
23316,sm11-192,normal
23317,sm7-65,normal
23320,bw7-133,normal
23322,xy0-7,normal
23323,neo4-38,unlimited
23326,bw9-80,normal
23330,sv8pt5-100,normal
23331,bw7-117,normal
23332,ex10-L,holofoil
23333,neo4-24,unlimited
23334,me1-135,holofoil
23335,dp5-77,normal
23336,swsh10-35,normal
23339,ex14-39,normal
23340,pop6-3,normal
23341,sv6-145,normal
23343,sv4-214,holofoil
23347,swsh35-13,holofoil
23349,xy1-77,normal
23351,zsv10pt5-125,holofoil
23353,sm11-46,normal
23354,sm5-99,normal
23359,sm4-120,holofoil
23360,ecard2-74,normal
23362,pop7-14,normal
23363,sv6pt5-69,holofoil
23366,swsh10-158,normal
23368,sv7-27,normal
23369,sv4-42,normal
23372,hgss1-71,normal
23373,ex4-23,normal
23375,sm3-66,normal
23376,base2-9,unlimitedHolofoil
23378,bw10-30,holofoil
23380,sv6pt5-3,normal
23383,sv1-203,holofoil
23386,ex9-46,normal
23387,sv10-42,holofoil
23389,ex12-1,holofoil
23390,dpp-DP18,holofoil
23391,dp1-40,normal
23393,sm11-85,normal
23395,swsh12tg-TG09,holofoil
23396,ex15-89,normal
23398,sv4-6,normal
23400,gym1-103,unlimited
23401,neo1-10,unlimitedHolofoil
23404,sm1-54,normal
23405,ex8-50,normal
23406,g1-4,normal
23408,xy8-105,normal
23409,smp-SM211,holofoil
23411,sv8-5,normal
23412,pop7-2,holofoil
23413,sv5-121,holofoil
23414,swsh4-34,normal
23416,sv3pt5-189,holofoil
23417,ex6-36,normal
23419,xy5-101,normal
23422,sv7-14,holofoil
23423,swsh12pt5-44,normal
23424,swsh10-169,holofoil
23425,col1-28,normal
23427,me1-164,holofoil
23429,swsh12-23,normal
23431,ex2-55,normal
23432,pl1-15,holofoil
23433,sm8-217,holofoil
23436,ex4-63,normal
23437,base3-51,1stEdition
23440,rsv10pt5-97,holofoil
23442,bw4-79,normal
23446,swsh45-29,normal
23447,neo2-59,1stEdition
23448,me1-112,normal
23451,swsh5-93,normal
23452,basep-5,normal
23453,gym1-14,unlimitedHolofoil
23455,svp-177,holofoil
23457,xy6-44,normal
23459,pop3-15,normal
23460,sv4-96,normal
23462,sm9-25,normal
23465,dp2-4,holofoil
23469,sv4pt5-175,holofoil
23471,xy4-48,normal
23472,sv6-192,holofoil
23473,xy11-30,normal
23474,swsh8-86,holofoil
23476,base2-4,1stEditionHolofoil
23477,base2-10,1stEditionHolofoil
23478,ex11-45,normal
23479,ecard2-89,normal
23482,sv8pt5-128,holofoil
23483,bw4-34,normal
23485,sm4-49,holofoil
23486,sm75-51,normal
23487,swsh1-61,normal
23488,sv4-189,holofoil
23492,hgss3-45,normal
23493,bwp-BW76,holofoil
23494,sv3-98,normal
23497,pop7-1,normal
23498,sv1-68,normal
23499,sm4-119,holofoil
23500,pl4-AR1,holofoil
23501,sm8-212,holofoil
23504,swsh2-47,normal
23507,sm11-41,normal
23508,dp6-18,normal
23509,ex2-44,normal
23511,dp7-2,holofoil
23512,bw9-60,normal
23513,mcd21-13,holofoil
23517,sm8-218,holofoil
23519,ex2-73,normal
23520,swsh4-76,normal
23521,sv8-193,holofoil
23522,sm6-71,normal
23523,base1-17,normal
23524,pl4-46,normal
23525,base5-63,unlimited
23526,dp3-27,normal
23527,hgss2-95,holofoil
23528,sm9-78,normal
23530,ex11-2,holofoil
23531,bw11-RC8,holofoil
23534,bw6-14,normal
23536,ex11-110,holofoil
23538,sm2-118,normal
23539,swsh7-30,holofoil
23540,bw5-75,normal
23543,swsh8-186,normal
23546,bw8-76,normal
23549,sv4pt5-89,normal
23550,swsh1-134,normal
23551,swsh11-198,holofoil
23553,sv1-140,normal
23555,sv7-102,normal
23557,sv6-58,normal
23563,dp6-102,normal
23564,hgss1-75,normal
23565,svp-151,holofoil
23566,dp3-58,normal
23567,sv4pt5-146,holofoil
23569,swsh9-122,holofoil
23570,sv3-109,normal
23574,ex8-36,normal
23575,sv3pt5-197,holofoil
23577,sm12-194,normal
23578,ecard1-78,normal
23579,swsh12pt5-141,normal
23583,xy8-35,holofoil
23584,bw1-2,normal
23585,ex10-87,normal
23586,xy7-29,normal
23587,xy1-63,normal
23589,sm11-45,normal
23590,pl3-77,normal
23592,swsh12pt5-114,holofoil
23593,ecard1-62,normal
23594,sm12-12,normal
23595,zsv10pt5-105,holofoil
23597,swsh5-57,normal
23598,neo4-22,unlimited
23599,swsh9-88,holofoil
23600,swsh8-130,holofoil
23601,dp3-119,normal
23602,sm35-57,holofoil
23603,sm12-162,normal
23604,sm4-73,holofoil
23607,ex11-56,normal
23608,rsv10pt5-57,normal
23610,ecard2-73,normal
23611,ex5-48,normal
23613,xy6-47,normal
23614,pop4-10,normal
23615,rsv10pt5-163,holofoil
23619,swsh8-168,normal
23620,bw4-29,normal
23621,sv8pt5-14,holofoil
23623,sv8-229,holofoil
23624,sv3pt5-120,normal
23626,ex8-68,normal
23627,me2-24,normal
23628,swsh8-48,normal
23631,base3-38,unlimited
23633,swsh5-27,normal
23636,sm10-223,holofoil
23637,dp2-114,normal
23639,sv6-193,holofoil
23640,swsh10tg-TG06,holofoil
23643,hgss2-2,holofoil
23644,ex14-79,normal
23645,sm8-52,holofoil
23646,me2-2,normal
23647,base3-29,unlimited
23651,dp2-68,normal
23653,ecard3-7,normal
23656,xy10-57,normal
23657,swsh10-137,normal
23658,sv9-133,normal
23659,ex5-78,normal
23660,swshp-SWSH285,holofoil
23661,dp1-30,normal
23662,dp5-76,normal
23663,ex6-112,holofoil
23664,ex11-54,normal
23665,bw9-34,normal
23666,pop5-1,holofoil
23667,ex7-89,normal
23670,sv5-179,holofoil
23671,sm115-7,normal
23672,dp3-8,holofoil
23674,sv9-2,normal
23677,neo1-67,unlimited
23678,sv8-148,normal
23680,base1-54,normal
23681,sv4pt5-61,normal
23684,cel25-16,holofoil
23686,base4-18,holofoil
23687,sv9-107,holofoil
23688,swsh12-155,normal
23689,sm1-74,normal
23690,sm5-80,normal
23692,sv5-78,holofoil
23693,pl3-116,normal
23695,hgss1-87,normal
23696,xy8-26,normal
23698,sv6pt5-77,holofoil
23700,swshp-SWSH178,holofoil
23702,ex13-52,normal
23704,swsh8-193,normal
23705,me2-75,normal
23707,sm10-206,holofoil
23709,bw5-109,holofoil
23710,sv8pt5-120,normal
23711,swsh1-101,normal
23712,sv2-3,holofoil
23714,swsh45sv-SV056,holofoil
23724,base4-27,normal
23725,pop2-14,normal
23727,mcd19-5,holofoil
23731,rsv10pt5-11,normal
23732,sv6pt5-26,normal
23734,sv3pt5-95,normal
23735,ex11-23,normal
23737,swsh1-162,normal
23740,swsh10-133,holofoil
23745,sm12-5,normal
23746,swsh6-129,normal
23747,zsv10pt5-98,holofoil
23750,base5-5,1stEditionHolofoil
23752,sv8-227,holofoil
23753,swsh8-7,normal
23755,bw3-52,normal
23756,dp2-19,normal
23759,swsh45sv-SV022,holofoil
23760,bw5-77,holofoil
23762,swsh4-14,normal
23763,ex16-8,holofoil
23764,swsh12pt5gg-GG35,holofoil
23765,sv4-186,holofoil
23766,sv1-165,normal
23769,ex3-91,holofoil
23772,me2-91,normal
23773,sv6-217,holofoil
23774,smp-SM62,holofoil
23775,sm11-82,normal
23776,sv9-27,normal
23778,dp5-86,normal
23779,sv7-35,normal
23780,me2-48,normal
23781,gym2-5,unlimitedHolofoil
23782,xy8-155,holofoil
23784,sv8pt5-89,normal
23785,gym1-100,1stEdition
23786,ex13-92,normal
23787,swsh45sv-SV098,holofoil
23789,neo4-42,unlimited
23791,smp-SM41,holofoil
23792,swsh8-250,holofoil
23793,pl1-6,holofoil
23797,base5-10,unlimitedHolofoil
23799,neo2-57,1stEdition
23800,base5-25,1stEdition
23801,sm10-173,normal
23802,pl3-47,normal
23804,bw1-44,normal
23806,sm10-227,holofoil
23807,swsh9-177,holofoil
23808,xy2-54,normal
23810,swsh12-167,normal
23811,sv10-141,normal
23812,swsh35-72,holofoil
23813,swshp-SWSH040,holofoil
23814,svp-66,holofoil
23817,sv6-14,normal
23818,bw8-126,normal
23819,xy8-21,holofoil
23821,hgss4-6,holofoil
23822,sv8pt5-47,normal
23823,sv1-80,holofoil
23825,dp6-41,normal
23826,ex10-43,normal
23827,me2-84,holofoil
23829,xy9-88,normal
23830,swsh3-123,holofoil
23832,xy2-42,normal
23833,sv3-61,normal
23835,basep-23,normal
23836,sv8pt5-41,holofoil
23837,swshp-SWSH297,holofoil
23838,bw2-45,normal
23839,sv8-21,normal
23841,hgss1-7,holofoil
23842,sm3-92,normal
23843,neo2-15,1stEditionHolofoil
23844,sv8-52,normal
23845,sm8-56,normal
23848,gym1-20,1stEdition
23851,sm7-82,holofoil
23852,xy11-26,holofoil
23853,gym1-65,unlimited
23856,gym1-109,1stEdition
23858,ecard2-H20,holofoil
23860,sv3pt5-200,holofoil
23861,swsh8-136,normal
23862,sm1-160,holofoil
23863,me2-17,holofoil
23865,bw7-122,holofoil
23867,dp6-48,normal
23868,dp6-42,normal
23870,dp1-72,normal
23871,me1-109,normal
23872,sm115-40,normal
23875,me2-58,normal
23877,hgss1-16,normal
23879,swsh4-51,normal
23880,sv5-89,normal
23881,sv3-124,holofoil
23883,neo4-41,unlimited
23884,me1-81,normal
23886,sv8pt5-76,holofoil
23888,pl4-40,normal
23889,ex10-53,normal
23890,ecard3-H26,holofoil
23892,sm1-55,normal
23893,ecard3-94,normal
23894,sv4pt5-59,holofoil
23895,sv5-4,normal
23896,bw7-114,normal
23900,sv6-17,normal
23901,sm11-195,normal
23902,gym2-20,1stEditionHolofoil
23903,smp-SM233,holofoil
23904,swsh12-17,normal
23907,sv5-115,normal
23910,sm1-47,normal
23914,bw6-73,normal
23917,xy2-43,normal
23919,swsh45-63,normal
23921,swshp-SWSH051,holofoil
23922,xy10-96,normal
23923,xy8-78,normal
23926,swsh1-62,normal
23928,rsv10pt5-164,holofoil
23932,sma-SV64,holofoil
23934,sv8-178,normal
23936,swsh12pt5gg-GG53,holofoil
23938,swsh45sv-SV027,holofoil
23939,ex16-91,normal
23940,gym1-51,1stEdition
23943,hgss1-74,normal
23944,dp2-22,normal
23945,swsh7-182,holofoil
23946,neo4-95,unlimited
23948,ex16-43,normal
23949,zsv10pt5-163,holofoil
23950,sv3-222,holofoil
23951,swsh4-157,normal
23952,neo4-79,1stEdition
23953,bw8-57,normal
23954,swshp-SWSH218,holofoil
23955,swsh1-205,holofoil
23956,ex6-11,holofoil
23957,swsh12pt5gg-GG62,holofoil
23958,sv3pt5-28,normal
23960,swsh3-200,holofoil
23961,swsh12-8,holofoil
23963,swsh12-88,normal
23964,swsh3-184,holofoil
23967,sm1-159,holofoil
23968,xyp-XY31,holofoil
23969,neo4-71,1stEdition
23972,sm7-131,normal
23974,swsh6-136,normal
23976,xy5-84,normal
23977,ex15-67,normal
23981,sv6pt5-44,normal
23982,gym2-112,1stEdition
23984,sv1-84,normal
23985,xy4-60,normal
23986,bw6-11,normal
23987,xy0-35,normal
23988,ex5-52,normal
23991,sm8-191,holofoil
23993,sv4pt5-51,normal
23997,pgo-32,normal
23998,swsh2-70,holofoil
23999,sv7-130,normal
24001,gym1-14,1stEditionHolofoil
24004,ex11-92,normal
24005,sv1-124,holofoil
24009,zsv10pt5-42,normal
24010,swsh9-34,normal
24011,swsh35-50,normal
24012,swsh45-73,holofoil
24013,pl3-45,normal
24014,sv6-129,normal
24015,pgo-25,normal
24016,ex6-91,normal
24018,sv6-179,holofoil
24023,sv8pt5-77,normal
24026,sv4-33,normal
24029,sm1-101,normal
24032,sm115-54,normal
24033,ex12-47,normal
24034,sv3-174,normal
24040,sv5-77,normal
24041,mcd12-5,holofoil
24042,sv3pt5-4,normal
24044,ecard3-82,normal
24046,sma-SV80,holofoil
24048,sv8-250,holofoil
24052,swsh4-181,holofoil
24055,xyp-XY69,holofoil
24057,gym1-78,unlimited
24058,xy6-28,normal
24059,sv5-11,normal
24060,gym1-46,1stEdition
24061,me1-162,holofoil
24062,swsh12pt5-116,holofoil
24064,bw8-66,holofoil
24065,sm10-234,holofoil
24066,bw8-95,holofoil
24067,base5-71,1stEdition
24069,pgo-34,normal
24073,ex9-60,normal
24075,sv4pt5-113,holofoil
24078,swsh8-272,holofoil
24079,swsh3-180,holofoil
24081,swsh12-37,normal
24082,bw1-98,normal
24083,cel25-17,holofoil
24084,ex5-57,normal
24085,sv7-51,holofoil
24089,bw11-59,normal
24091,swsh45-32,normal
24092,sv10-74,normal
24094,neo3-42,1stEdition
24095,dc1-32,normal
24096,sma-SV79,holofoil
24099,sv1-191,normal
24100,ecard2-59,normal
24102,dp6-119,normal
24103,smp-SM220,holofoil
24104,base2-29,1stEdition
24106,xy4-46,normal
24107,gym2-125,1stEdition
