card_id,name,supertype,subtypes,set_id,artist_id,rarity_id
sv4pt5-243,Miraidon ex,Pokémon,"Basic,ex",sv4pt5,76,1
xy12-113,Here Comes Team Rocket!,Trainer,Supporter,xy12,116,27
sm11-87,Cresselia,Pokémon,Basic,sm11,184,29
sm5-15,Shaymin,Pokémon,Basic,sm5,71,34
gym1-53,Misty's Poliwhirl,Pokémon,Stage 1,gym1,116,29
sv6-157,Lucian,Trainer,Supporter,sv6,357,29
swshp-SWSH277,Rillaboom,Pokémon,"Stage 2,Rapid Strike",swshp,260,38
swsh6-42,Drizzile,Pokémon,"Stage 1,Rapid Strike",swsh6,108,29
swsh12pt5-137,Poké Ball,Trainer,Item,swsh12pt5,296,21
ex14-70,Wingull,Pokémon,Basic,ex14,198,21
neo4-52,Light Vaporeon,Pokémon,Stage 1,neo4,162,29
swsh6-96,Galarian Weezing,Pokémon,Stage 1,swsh6,189,2
sv7-142,Sparkling Crystal,Trainer,"Pokémon Tool,ACE SPEC",sv7,,19
gym1-70,Brock's Rhyhorn,Pokémon,Basic,gym1,116,21
bw10-53,Archen,Pokémon,Restored,bw10,71,29
swsh12-106,Murkrow,Pokémon,Basic,swsh12,303,21
sv8pt5-145,Teal Mask Ogerpon ex,Pokémon,"Basic,Tera,ex",sv8pt5,,5
sv6-162,Scoop Up Cyclone,Trainer,"Item,ACE SPEC",sv6,334,19
sm7-95,Metagross,Pokémon,Stage 2,sm7,142,34
swsh9tg-TG01,Flareon,Pokémon,Stage 1,swsh9tg,273,37
sv8pt5-115,Larry's Skill,Trainer,Supporter,sv8pt5,,21
sv4-176,Technical Machine: Blindside,Trainer,Pokémon Tool,sv4,296,29
gym2-53,Lt. Surge's Raticate,Pokémon,Stage 1,gym2,116,29
xyp-XY110,Mew,Pokémon,Basic,xyp,112,38
dp3-30,Jynx,Pokémon,Basic,dp3,162,2
sm8-49,Victini,Pokémon,Basic,sm8,129,2
svp-136,Bouffalant,Pokémon,Basic,svp,247,38
xy1-101,Dunsparce,Pokémon,Basic,xy1,284,29
swsh10-167,Origin Forme Palkia V,Pokémon,"Basic,V",swsh10,145,28
dp3-58,Pidgeotto,Pokémon,Stage 1,dp3,116,29
col1-90,Water Energy,Energy,Basic,col1,,21
base1-72,Devolution Spray,Trainer,,base1,307,2
xy3-25,Amaura,Pokémon,Restored,xy3,76,29
sv1-254,Koraidon ex,Pokémon,"Basic,ex",sv1,207,1
sv4pt5-82,Nemona,Trainer,Supporter,sv4pt5,351,21
swsh1-60,Chewtle,Pokémon,Basic,swsh1,40,21
swsh6-28,Cinderace,Pokémon,"Stage 2,Single Strike",swsh6,66,34
ecard3-75,Magikarp,Pokémon,Basic,ecard3,5,21
base5-62,Meowth,Pokémon,Basic,base5,191,21
xy7-30,Unown,Pokémon,Basic,xy7,340,21
sv8-110,Landorus,Pokémon,Basic,sv8,,2
xy7-77,Lucky Helmet,Trainer,Pokémon Tool,xy7,334,29
swsh12pt5-105,Radiant Eternatus,Pokémon,"Basic,Radiant",swsh12pt5,162,22
xy5-36,Swampert,Pokémon,Stage 2,xy5,317,34
dp1-30,Lopunny,Pokémon,Stage 1,dp1,162,2
hgss3-73,Energy Exchanger,Trainer,Item,hgss3,232,29
ex5-11,Metagross,Pokémon,Stage 2,ex5,112,34
bw5-61,Umbreon,Pokémon,Stage 1,bw5,112,29
bw11-31,Gyarados,Pokémon,Stage 1,bw11,134,2
base4-5,Clefable,Pokémon,Stage 1,base4,108,34
sm8-159,Lugia-GX,Pokémon,"Basic,GX",sm8,72,10
dp2-53,Lairon,Pokémon,Stage 1,dp2,198,29
swsh8-119,Mawile,Pokémon,Basic,swsh8,112,21
xyp-XY28,Venusaur-EX,Pokémon,"Basic,EX",xyp,297,38
ex3-99,Charmeleon,Pokémon,Stage 1,ex3,108,27
sv8pt5-108,Festival Grounds,Trainer,Stadium,sv8pt5,,29
sv8-205,Phanpy,Pokémon,Basic,sv8,,7
xy7-66,Porygon-Z,Pokémon,Stage 2,xy7,142,2
pl3-39,Primeape,Pokémon,Stage 1,pl3,198,2
xy11-28,Shellos,Pokémon,Basic,xy11,351,21
bw11-99,Hydreigon,Pokémon,Stage 2,bw11,17,34
xy1-133,Fire Energy,Energy,Basic,xy1,,21
ecard2-36,Sudowoodo,Pokémon,Basic,ecard2,162,2
sm5-13,Leafeon-GX,Pokémon,"Stage 1,GX",sm5,76,10
xyp-XY37,Torchic,Pokémon,Basic,xyp,254,38
col1-37,Ursaring,Pokémon,Stage 1,col1,112,2
bw11-4,Cherubi,Pokémon,Basic,bw11,191,29
sv9-47,Iono's Voltorb,Pokémon,Basic,sv9,342,21
swsh2-209,Twin Energy,Energy,Special,swsh2,,27
sm4-87,Bunnelby,Pokémon,Basic,sm4,215,21
rsv10pt5-146,Deino,Pokémon,Basic,rsv10pt5,151,7
ex5-87,Ancient Tomb,Trainer,Stadium,ex5,347,29
swsh3-110,Hydreigon,Pokémon,Stage 2,swsh3,73,2
sv8pt5-11,Hydrapple ex,Pokémon,"Stage 2,ex",sv8pt5,,14
xy0-21,Honedge,Pokémon,Basic,xy0,76,13
xyp-XY34,Metagross-EX,Pokémon,"Basic,EX",xyp,216,38
pl3-72,Murkrow,Pokémon,Basic,pl3,293,29
xy5-1,Weedle,Pokémon,Basic,xy5,198,21
xy2-63,Flabébé,Pokémon,Basic,xy2,76,21
base5-63,Oddish,Pokémon,Basic,base5,162,21
me2-46,Bramblin,Pokémon,Basic,me2,360,21
sm115-49,Eevee,Pokémon,Basic,sm115,75,21
svp-206,Marnie's Morpeko,Pokémon,Basic,svp,97,38
sm7-40,Wailord,Pokémon,Stage 1,sm7,277,2
xy5-59,Electrike,Pokémon,Basic,xy5,125,21
np-21,Jirachi,Pokémon,Basic,np,191,38
ex1-65,Poochyena,Pokémon,Basic,ex1,284,21
swsh3-17,Wimpod,Pokémon,Basic,swsh3,267,21
swsh12pt5gg-GG10,Mew,Pokémon,Basic,swsh12pt5gg,196,37
sv8pt5-43,Flutter Mane,Pokémon,"Basic,Ancient",sv8pt5,,2
sm115-53,Brock's Grit,Trainer,Supporter,sm115,184,29
sm75-21,Lapras,Pokémon,Basic,sm75,332,29
sm9-125,Meowth,Pokémon,Basic,sm9,116,21
ecard1-69,Vileplume,Pokémon,Stage 2,ecard1,189,2
pl2-59,Eevee,Pokémon,Basic,pl2,284,21
col1-27,Meganium,Pokémon,Stage 2,col1,317,2
swsh12pt5-102,Rayquaza VMAX,Pokémon,"VMAX,Rapid Strike",swsh12pt5,76,25
xy12-98,Metal Energy,Energy,Basic,xy12,,21
swsh9-185,Magma Basin,Trainer,Stadium,swsh9,80,27
sv10-118,Team Rocket's Nidorino,Pokémon,Stage 1,sv10,105,21
gym1-69,Brock's Onix,Pokémon,Basic,gym1,116,21
xy11-38,Mareep,Pokémon,Basic,xy11,377,21
ex11-99,Master Ball,Trainer,Item,ex11,307,29
sv4pt5-41,Flittle,Pokémon,Basic,sv4pt5,73,21
sm75-74,White Kyurem-GX,Pokémon,"Basic,GX",sm75,76,20
gym2-72,Giovanni's Machop,Pokémon,Basic,gym2,116,21
me1-156,Mega Camerupt ex,Pokémon,"Stage 1,MEGA,ex",me1,,32
swsh45sv-SV026,Drizzile,Pokémon,Stage 1,swsh45sv,66,9
me2-34,Pawmot,Pokémon,Stage 2,me2,103,2
swsh7-231,Full Face Guard,Trainer,"Item,Pokémon Tool",swsh7,26,27
swsh10-134,Wyrdeer V,Pokémon,"Basic,V",swsh10,207,16
zsv10pt5-107,Carracosta,Pokémon,Stage 2,zsv10pt5,360,7
bw2-30,Beartic,Pokémon,Stage 1,bw2,112,34
bw11-90,Zoroark,Pokémon,Stage 1,bw11,167,34
ex9-23,Camerupt,Pokémon,Stage 1,ex9,117,29
sv5-211,Morty's Conviction,Trainer,Supporter,sv5,184,5
zsv10pt5-89,Pansage,Pokémon,Basic,zsv10pt5,47,7
dp6-44,Victreebel,Pokémon,Stage 2,dp6,112,2
swsh12-7,Serperior V,Pokémon,"Basic,V",swsh12,281,16
swsh2-6,Heracross,Pokémon,Basic,swsh2,143,29
pl3-71,Minun,Pokémon,Basic,pl3,43,29
svp-76,Sprigatito,Pokémon,Basic,svp,346,38
sv4pt5-171,Annihilape,Pokémon,Stage 2,sv4pt5,75,31
pl4-69,Nosepass,Pokémon,Basic,pl4,198,21
sm2-128,Max Potion,Trainer,Item,sm2,334,29
swsh1-62,Cramorant,Pokémon,Basic,swsh1,317,2
sm3-60,Meowstic,Pokémon,Stage 1,sm3,277,2
rsv10pt5-66,Zweilous,Pokémon,Stage 1,rsv10pt5,183,21
gym2-112,Blaine's Quiz #3,Trainer,,gym2,116,29
ex1-59,Mudkip,Pokémon,Basic,ex1,108,21
swsh9-170,Kindler,Trainer,Supporter,swsh9,75,28
swsh12-92,Donphan,Pokémon,Stage 1,swsh12,277,29
swsh4-110,Trubbish,Pokémon,Basic,swsh4,271,21
xyp-XY84,Pikachu-EX,Pokémon,"Basic,EX",xyp,75,38
hgss4-82,Volbeat,Pokémon,Basic,hgss4,79,21
sv10-126,Team Rocket's Weezing,Pokémon,Stage 1,sv10,210,29
sv1-14,Floragato,Pokémon,Stage 1,sv1,112,29
gym1-57,Misty's Tentacool,Pokémon,Basic,gym1,116,29
swsh35-65,Sonia,Trainer,Supporter,swsh35,171,29
swsh12-27,Delphox,Pokémon,Stage 2,swsh12,146,2
sv3-109,Whiscash,Pokémon,Stage 1,sv3,131,29
dv1-20,Super Rod,Trainer,Item,dv1,76,34
xy10-62,Bronzong BREAK,Pokémon,BREAK,xy10,76,15
hgss4-9,Solrock,Pokémon,Basic,hgss4,112,34
ecard3-32,Umbreon,Pokémon,Stage 1,ecard3,191,2
hgss1-32,Typhlosion,Pokémon,Stage 2,hgss1,162,2
sv3-122,Glimmet,Pokémon,Basic,sv3,94,21
dp1-37,Snorlax,Pokémon,Basic,dp1,116,2
base4-6,Clefairy,Pokémon,Basic,base4,116,34
sm12-57,Phione,Pokémon,Basic,sm12,305,2
g1-8,Tangela,Pokémon,Basic,g1,167,21
sv4-145,Aipom,Pokémon,Basic,sv4,7,21
sv7-46,Electabuzz,Pokémon,Basic,sv7,,21
xy5-29,Camerupt-EX,Pokémon,"Basic,EX",xy5,297,33
smp-SM66,Pheromosa-GX,Pokémon,"Basic,GX,Ultra Beast",smp,76,38
swsh1-132,Galarian Stunfisk,Pokémon,Basic,swsh1,112,29
sm8-225,Alolan Ninetales-GX,Pokémon,"Stage 1,GX",sm8,76,20
gym2-42,Giovanni's Machoke,Pokémon,Stage 1,gym2,116,29
sm9-124,Pidgeot,Pokémon,Stage 2,sm9,340,2
ex16-4,Banette,Pokémon,Stage 1,ex16,116,34
sv1-180,Nemona,Trainer,Supporter,sv1,351,21
smp-SM45,Tapu Lele,Pokémon,Basic,smp,273,38
sv7-111,Raging Bolt,Pokémon,"Basic,Ancient",sv7,,2
gym1-88,Misty's Seel,Pokémon,Basic,gym1,191,21
xy0-11,Panpour,Pokémon,Basic,xy0,317,13
gym2-78,Koga's Grimer,Pokémon,Basic,gym2,116,21
xy2-51,Sneasel,Pokémon,Basic,xy2,167,21
swshp-SWSH198,Pikachu V,Pokémon,"Basic,V",swshp,76,38
hgss3-84,Scizor,Pokémon,"Stage 1,Prime",hgss3,253,23
col1-70,Slowpoke,Pokémon,Basic,col1,125,21
ex12-27,Torkoal,Pokémon,Basic,ex12,191,2
np-34,Typhlosion,Pokémon,Stage 2,np,163,38
swsh6-85,Crabominable,Pokémon,Stage 1,swsh6,90,29
xy9-9,Durant,Pokémon,Basic,xy9,112,29
swsh1-212,Zamazenta V,Pokémon,"Basic,V",swsh1,207,27
me2-111,Rotom ex,Pokémon,"Basic,ex",me2,76,32
sm12-232,N's Resolve,Trainer,Supporter,sm12,137,28
sm5-94,Tapu Lele,Pokémon,Basic,sm5,317,2
swsh11tg-TG02,Roserade,Pokémon,Stage 1,swsh11tg,47,37
dp4-41,Hariyama,Pokémon,Stage 1,dp4,108,29
smp-SM38,Incineroar-GX,Pokémon,"Stage 2,GX",smp,76,38
swsh35-16,Gardevoir V,Pokémon,"Basic,V",swsh35,162,16
swsh8-202,Chansey,Pokémon,Basic,swsh8,58,21
swsh8-82,Arrokuda,Pokémon,Basic,swsh8,189,21
hgss4-61,Diglett,Pokémon,Basic,hgss4,298,21
svp-30,Chien-Pao ex,Pokémon,"Basic,ex",svp,207,38
sv2-111,Pupitar,Pokémon,Stage 1,sv2,90,29
sv9-63,Metagross,Pokémon,Stage 2,sv9,108,2
ex6-58,Charmander,Pokémon,Basic,ex6,198,21
pl3-41,Sableye G,Pokémon,"Basic,SP",pl3,203,2
swsh3-87,Pupitar,Pokémon,Stage 1,swsh3,333,29
swsh2-54,Eiscue,Pokémon,Basic,swsh2,162,34
swsh3-107,Liepard,Pokémon,Stage 1,swsh3,264,2
neo1-52,Xatu,Pokémon,Stage 1,neo1,116,29
dp3-126,Team Galactic's Mars,Trainer,Supporter,dp3,116,29
bw1-96,PlusPower,Trainer,Item,bw1,76,29
sv3-183,Oinkologne,Pokémon,Stage 1,sv3,187,29
ex16-48,Charmander,Pokémon,Basic,ex16,34,21
sm9-16,Ninetales,Pokémon,Stage 1,sm9,273,2
hgss1-92,Fisherman,Trainer,Supporter,hgss1,194,29
swsh12pt5gg-GG34,Mareep,Pokémon,Basic,swsh12pt5gg,112,37
mcd22-8,Chinchou,Pokémon,Basic,mcd22,129,13
sm8-55,Slowking,Pokémon,Stage 1,sm8,129,2
sm5-151,Lillie,Trainer,Supporter,sm5,292,28
xy8-1,Paras,Pokémon,Basic,xy8,163,21
hgss1-28,Pichu,Pokémon,Basic,hgss1,167,2
xy3-48,Hitmonchan,Pokémon,Basic,xy3,167,29
swshp-SWSH281,Regidrago V,Pokémon,"Basic,V",swshp,83,38
xy1-118,Great Ball,Trainer,Item,xy1,334,29
ex11-54,Shelgon δ,Pokémon,Stage 1,ex11,108,29
sm6-34,Magnemite,Pokémon,Basic,sm6,267,21
bw3-73,Terrakion,Pokémon,Basic,bw3,76,34
zsv10pt5-73,Unfezant,Pokémon,Stage 2,zsv10pt5,101,29
sv4-22,Volcanion,Pokémon,Basic,sv4,82,2
pgo-4,Radiant Venusaur,Pokémon,"Basic,Radiant",pgo,6,22
bw4-22,Reshiram-EX,Pokémon,"Basic,EX",bw4,298,33
ex6-34,Haunter,Pokémon,Stage 1,ex6,116,29
swsh8-214,Bunnelby,Pokémon,Basic,swsh8,6,21
sv6pt5-72,Munkidori,Pokémon,Basic,sv6pt5,,7
pl4-81,Wingull,Pokémon,Basic,pl4,284,21
ex1-49,Aron,Pokémon,Basic,ex1,108,21
xyp-XY204,Gym Badge,Trainer,Item,xyp,232,38
pl3-129,Starly,Pokémon,Basic,pl3,108,21
ex4-12,Team Magma's Torkoal,Pokémon,Basic,ex4,65,34
sm8-194,Memory Energy,Energy,Special,sm8,,29
ex11-40,Ditto,Pokémon,Basic,ex11,43,29
sv1-133,Bisharp,Pokémon,Stage 1,sv1,37,21
zsv10pt5-60,Escavalier,Pokémon,Stage 1,zsv10pt5,260,29
swsh10-115,Pawniard,Pokémon,Basic,swsh10,17,21
swsh12pt5-99,Zamazenta VSTAR,Pokémon,VSTAR,swsh12pt5,76,24
ecard3-9,Forretress,Pokémon,Stage 1,ecard3,198,2
swsh45-20,Horsea,Pokémon,Basic,swsh45,256,21
sm115-13,Staryu,Pokémon,Basic,sm115,116,21
sv2-6,Heracross,Pokémon,Basic,sv2,376,29
bw8-9,Swadloon,Pokémon,Stage 1,bw8,271,29
sm11-253,Reset Stamp,Trainer,Item,sm11,60,27
dp5-65,Glameow,Pokémon,Basic,dp5,117,21
sv6-73,Tadbulb,Pokémon,Basic,sv6,122,21
sm10-16,Tangela,Pokémon,Basic,sm10,284,21
swsh12pt5-52,Zeraora,Pokémon,Basic,swsh12pt5,12,2
gym1-85,Misty's Goldeen,Pokémon,Basic,gym1,191,21
sm1-89,Solgaleo-GX,Pokémon,"Stage 2,GX",sm1,216,10
dp4-25,Milotic,Pokémon,Stage 1,dp4,38,2
sv6pt5-93,Pecharunt ex,Pokémon,"Basic,ex",sv6pt5,,5
swsh7-59,Dracozolt VMAX,Pokémon,VMAX,swsh7,76,25
hgss4-30,Sharpedo,Pokémon,Stage 1,hgss4,267,2
dp2-58,Parasect,Pokémon,Stage 1,dp2,117,29
sv10-134,Marnie's Impidimp,Pokémon,Basic,sv10,105,21
ex6-72,Paras,Pokémon,Basic,ex6,43,21
sv4pt5-145,Wattrel,Pokémon,Basic,sv4pt5,104,31
sv7-124,Wooloo,Pokémon,Basic,sv7,,21
gym2-81,Koga's Tangela,Pokémon,Basic,gym2,191,21
xyp-XY77,Dialga,Pokémon,Basic,xyp,142,38
sv3pt5-95,Onix,Pokémon,Basic,sv3pt5,317,29
bw6-39,Flaaffy,Pokémon,Stage 1,bw6,191,29
sm2-72,Pancham,Pokémon,Basic,sm2,142,21
swsh11tg-TG21,Eternatus V,Pokémon,"Basic,V",swsh11tg,183,16
swsh10-159,Zisu,Trainer,Supporter,swsh10,215,29
base4-85,Paras,Pokémon,Basic,base4,116,21
dp2-79,Cyndaquil,Pokémon,Basic,dp2,117,21
sm35-32,Raikou,Pokémon,Basic,sm35,108,34
sm5-76,Skuntank,Pokémon,Stage 1,sm5,296,29
swsh45sv-SV041,Toxel,Pokémon,Basic,swsh45sv,112,9
sv9-180,Iris's Fighting Spirit,Trainer,Supporter,sv9,156,32
neo1-110,Psychic Energy,Energy,Basic,neo1,307,13
hgss2-92,Raikou & Suicune LEGEND,Pokémon,LEGEND,hgss2,86,11
g1-82,Metal Energy,Energy,Basic,g1,,21
dp4-40,Grovyle,Pokémon,Stage 1,dp4,162,21
swsh12-191,Gym Trainer,Trainer,Supporter,swsh12,37,28
base6-56,Nidorino,Pokémon,Stage 1,base6,108,29
xyp-XY70,Tyrantrum-EX,Pokémon,"Basic,EX",xyp,297,38
swsh2-198,Malamar VMAX,Pokémon,VMAX,swsh2,76,20
base6-76,Gastly,Pokémon,Basic,base6,108,21
hgss1-65,Growlithe,Pokémon,Basic,hgss1,292,21
sv4-91,Gligar,Pokémon,Basic,sv4,12,21
sm1-98,Fearow,Pokémon,Stage 1,sm1,37,21
sv3-77,Bellibolt,Pokémon,Stage 1,sv3,112,29
ecard3-7,Dewgong,Pokémon,Stage 1,ecard3,112,2
xy2-41,Toxicroak-EX,Pokémon,"Basic,EX",xy2,216,33
swshp-SWSH095,Eevee,Pokémon,Basic,swshp,292,38
swsh45-32,Luxio,Pokémon,Stage 1,swsh45,81,29
bw3-53,Reuniclus,Pokémon,Stage 2,bw3,71,2
ex11-25,Porygon2,Pokémon,Stage 1,ex11,294,2
dp2-17,Tyranitar,Pokémon,Stage 2,dp2,117,34
sm7-11,Seedot,Pokémon,Basic,sm7,58,21
xy6-71,Swellow,Pokémon,Stage 1,xy6,351,2
g1-RC25,Fletchling,Pokémon,Basic,g1,308,21
sm9-76,Omastar,Pokémon,Stage 2,sm9,215,34
swsh10-86,Kleavor,Pokémon,Stage 1,swsh10,277,34
sv4pt5-127,Tatsugiri,Pokémon,Basic,sv4pt5,162,31
sm12-271,Draw Energy,Energy,Special,sm12,,27
sv4pt5-143,Pawmo,Pokémon,Stage 1,sv4pt5,71,31
swsh12pt5-83,Hoopa,Pokémon,Basic,swsh12pt5,224,34
swsh1-189,Lapras V,Pokémon,"Basic,V",swsh1,76,28
smp-SM245,Mismagius,Pokémon,Stage 1,smp,81,38
base4-27,Mr. Mime,Pokémon,Basic,base4,116,2
gym1-82,Lt. Surge's Rattata,Pokémon,Basic,gym1,116,21
hgss1-8,Noctowl,Pokémon,Stage 1,hgss1,38,34
sv5-158,Reboot Pod,Trainer,"Item,Future,ACE SPEC",sv5,100,19
ex3-35,Magneton,Pokémon,Stage 1,ex3,271,29
xy7-38,Wooper,Pokémon,Basic,xy7,125,21
hgss4-7,Porygon-Z,Pokémon,Stage 2,hgss4,112,34
ex12-58,Magby,Pokémon,Basic,ex12,43,21
sm75-13,Salandit,Pokémon,Basic,sm75,267,21
det1-8,Magikarp,Pokémon,Basic,det1,220,21
neo3-46,Murkrow,Pokémon,Basic,neo3,372,21
hgss1-57,Caterpie,Pokémon,Basic,hgss1,17,21
hgss1-25,Ledian,Pokémon,Stage 1,hgss1,43,2
bw7-47,Keldeo,Pokémon,Basic,bw7,232,34
sv5-201,Morty's Conviction,Trainer,Supporter,sv5,94,32
sm10-41,Tentacruel,Pokémon,Stage 1,sm10,90,29
swsh4-185,Pokémon Center Lady,Trainer,Supporter,swsh4,351,28
swshp-SWSH048,Centiskorch,Pokémon,Stage 1,swshp,214,38
sm2-54,Gothitelle,Pokémon,Stage 2,sm2,108,2
ex10-73,Slugma,Pokémon,Basic,ex10,17,21
sv7-174,Area Zero Underdepths,Trainer,Stadium,sv7,,1
xy3-61,Tyrunt,Pokémon,Restored,xy3,76,29
ex2-37,Fearow,Pokémon,Stage 1,ex2,308,29
swsh8-245,Celebi V,Pokémon,"Basic,V",swsh8,151,28
swsh5-163,Single Strike Style Mustard,Trainer,"Supporter,Single Strike",swsh5,108,28
dp3-28,Golduck,Pokémon,Stage 1,dp3,116,2
sv3pt5-106,Hitmonlee,Pokémon,Basic,sv3pt5,75,29
bw6-98,Hydreigon,Pokémon,Stage 2,bw6,292,2
sv7-148,Squirtle,Pokémon,Basic,sv7,,7
ecard1-90,Pupitar,Pokémon,Stage 1,ecard1,293,29
sv10-209,Ethan's Ho-Oh ex,Pokémon,"Basic,ex",sv10,207,32
zsv10pt5-169,Genesect ex,Pokémon,"Basic,ex",zsv10pt5,91,5
sm4-52,Cubone,Pokémon,Basic,sm4,254,21
swsh8-136,Graveler,Pokémon,Stage 1,swsh8,117,29
sm4-5,Cacnea,Pokémon,Basic,sm4,277,21
swsh5-59,Chimecho,Pokémon,Basic,swsh5,322,21
sv8pt5-98,Black Belt's Training,Trainer,Supporter,sv8pt5,,21
sv4-204,Garbodor,Pokémon,Stage 1,sv4,266,7
sv9-59,Shuppet,Pokémon,Basic,sv9,58,21
gym2-102,Chaos Gym,Trainer,Stadium,gym2,307,2
hgss2-27,Ursaring,Pokémon,Stage 1,hgss2,112,2
sm6-41,Uxie,Pokémon,Basic,sm6,317,29
cel25-11,Mew,Pokémon,Basic,cel25,55,34
sv6pt5-43,Varoom,Pokémon,Basic,sv6pt5,,21
bw1-55,Solosis,Pokémon,Basic,bw1,267,21
xy1-67,Conkeldurr,Pokémon,Stage 2,xy1,117,2
sv4-138,Orthworm,Pokémon,Basic,sv4,187,29
swsh12-148,Rufflet,Pokémon,Basic,swsh12,346,21
swsh1-23,Ninetales,Pokémon,Stage 1,swsh1,358,2
gym1-17,Lt. Surge,Trainer,,gym1,116,34
ex12-72,Cursed Stone,Trainer,Stadium,ex12,232,29
swsh3-91,Flygon,Pokémon,Stage 2,swsh3,134,2
dp1-36,Purugly,Pokémon,Stage 1,dp1,117,2
hgss1-64,Girafarig,Pokémon,Basic,hgss1,189,21
svp-79,Fuecoco,Pokémon,Basic,svp,140,38
base1-100,Lightning Energy,Energy,Basic,base1,307,13
hsp-HGSS02,Lugia,Pokémon,Basic,hsp,202,38
sv8-79,Mesprit,Pokémon,Basic,sv8,,21
sv5-138,Drampa,Pokémon,Basic,sv5,286,2
sv6-122,Aggron,Pokémon,Stage 2,sv6,31,29
xy12-94,Lightning Energy,Energy,Basic,xy12,,21
sv4-76,Cofagrigus ex,Pokémon,"Stage 1,ex",sv4,73,14
basep-22,Articuno,Pokémon,Basic,basep,286,38
sm12-234,Red & Blue,Trainer,"Supporter,TAG TEAM",sm12,75,28
swsh10-118,Regidrago,Pokémon,Basic,swsh10,260,2
zsv10pt5-139,Klink,Pokémon,Basic,zsv10pt5,119,7
rsv10pt5-8,Shelmet,Pokémon,Basic,rsv10pt5,323,21
sv9-161,Articuno,Pokémon,Basic,sv9,375,7
pl4-83,Bench Shield,Trainer,Pokémon Tool,pl4,374,29
me1-169,Lillie's Determination,Trainer,Supporter,me1,,32
sm1-40,Brionne,Pokémon,Stage 1,sm1,332,29
rsv10pt5-94,Accelgor,Pokémon,Stage 1,rsv10pt5,237,7
ex7-14,Togetic,Pokémon,Stage 1,ex7,125,34
me1-103,Fearow,Pokémon,Stage 1,me1,,21
ex13-23,Mawile,Pokémon,Basic,ex13,108,2
swshp-SWSH007,Frosmoth,Pokémon,Stage 1,swshp,215,38
sm12-230,Lillie's Full Force,Trainer,Supporter,sm12,249,28
ex13-33,Torkoal,Pokémon,Basic,ex13,108,2
bw2-46,Gothorita,Pokémon,Stage 1,bw2,292,29
dp1-47,Dusclops,Pokémon,Stage 1,dp1,112,29
bw2-69,Mandibuzz,Pokémon,Stage 1,bw2,108,2
pl3-77,Raichu,Pokémon,Stage 1,pl3,331,29
sma-SV72,Scizor-GX,Pokémon,"Stage 1,GX",sma,76,35
sm8-83,Stunfisk,Pokémon,Basic,sm8,116,21
base5-50,Charmander,Pokémon,Basic,base5,162,21
pl1-37,Palkia,Pokémon,Basic,pl1,79,2
swsh10-136,Canceling Cologne,Trainer,Item,swsh10,296,29
swsh12pt5-80,Pangoro,Pokémon,Stage 1,swsh12pt5,146,2
sv4pt5-152,Xatu,Pokémon,Stage 1,sv4pt5,214,31
swsh5-94,Honchkrow,Pokémon,Stage 1,swsh5,189,29
sm12-164,Ultra Necrozma,Pokémon,"Basic,Ultra Beast",sm12,264,34
bw7-48,Keldeo,Pokémon,Basic,bw7,292,2
sm6-30,Avalugg,Pokémon,Stage 1,sm6,129,2
sv4pt5-154,Kirlia,Pokémon,Stage 1,sv4pt5,66,31
sma-SV14,Xurkitree,Pokémon,"Basic,Ultra Beast",sma,292,9
ex15-3,Heracross δ,Pokémon,Basic,ex15,108,34
neo1-76,Stantler,Pokémon,Basic,neo1,116,21
base4-53,Nidorina,Pokémon,Stage 1,base4,116,29
base1-95,Switch,Trainer,,base1,307,21
sv4-106,Flamigo,Pokémon,Basic,sv4,277,21
xy10-21,White Kyurem,Pokémon,Basic,xy10,73,34
neo1-108,Grass Energy,Energy,Basic,neo1,307,13
dp7-53,Bagon,Pokémon,Basic,dp7,308,21
sv8pt5-113,Kieran,Trainer,Supporter,sv8pt5,,29
sv7-101,Klinklang,Pokémon,Stage 2,sv7,,2
swsh12-129,Dratini,Pokémon,Basic,swsh12,346,21
swsh45-41,Koffing,Pokémon,Basic,swsh45,187,21
swsh4-20,Orbeetle V,Pokémon,"Basic,V",swsh4,76,16
bw11-RC9,Kirlia,Pokémon,Stage 1,bw11,162,21
bw6-78,Aron,Pokémon,Basic,bw6,125,21
ex3-78,Trapinch,Pokémon,Basic,ex3,43,21
neo2-18,Beedrill,Pokémon,Stage 2,neo2,308,2
swshp-SWSH050,Charizard V,Pokémon,"Basic,V",swshp,76,38
swsh7-44,Bergmite,Pokémon,Basic,swsh7,215,21
np-33,Zapdos ex,Pokémon,"Basic,EX",np,65,38
swsh35-1,Venusaur V,Pokémon,"Basic,V",swsh35,336,16
sm8-201,Zeraora-GX,Pokémon,"Basic,GX",sm8,218,28
sv4-62,Blitzle,Pokémon,Basic,sv4,325,21
swsh4-75,Cottonee,Pokémon,Basic,swsh4,71,21
sm6-51,Malamar,Pokémon,Stage 1,sm6,273,2
sm12-254,Solgaleo & Lunala-GX,Pokémon,"Basic,TAG TEAM,GX",sm12,37,20
swsh35-18,Hatenna,Pokémon,Basic,swsh35,340,21
swsh12-44,Relicanth,Pokémon,Basic,swsh12,172,21
sm1-49,Chinchou,Pokémon,Basic,sm1,281,21
rsv10pt5-5,Whimsicott ex,Pokémon,"Stage 1,ex",rsv10pt5,76,14
sm1-38,Pelipper,Pokémon,Stage 1,sm1,125,29
