price_id,variant_id,market_price,date_observed
15582,10312,0.55,2026-01-25
15583,10958,0.40,2026-01-25
15584,6322,1.14,2026-01-25
15585,18093,0.40,2026-01-25
15586,20910,0.28,2026-01-25
15587,23253,0.18,2026-01-25
15588,14294,0.38,2026-01-25
15589,10883,0.32,2026-01-25
15590,2255,3.70,2026-01-25
15591,2951,0.06,2026-01-25
15592,10218,0.21,2026-01-25
15593,24972,0.16,2026-01-25
15594,20553,0.31,2026-01-25
15595,12338,0.13,2026-01-25
15596,18280,0.27,2026-01-25
15597,26022,5.50,2026-01-25
15598,20653,77.64,2026-01-25
15599,20439,28.49,2026-01-25
15600,16735,39.22,2026-01-25
15601,19943,0.14,2026-01-25
15602,17043,0.43,2026-01-25
15603,22845,14.05,2026-01-25
15604,2474,24.02,2026-01-25
15605,24096,9.64,2026-01-25
15606,17427,0.14,2026-01-25
15607,7735,0.53,2026-01-25
15608,11592,2.13,2026-01-25
15609,15059,1.03,2026-01-25
15610,11752,0.18,2026-01-25
15611,1237,0.40,2026-01-25
15612,4710,0.72,2026-01-25
15613,2260,0.19,2026-01-25
15614,9780,1.02,2026-01-25
15615,26976,0.12,2026-01-25
15616,15050,0.33,2026-01-25
15617,1323,79.53,2026-01-25
15618,23493,12.92,2026-01-25
15619,13601,15.17,2026-01-25
15620,9856,0.32,2026-01-25
15621,1846,0.54,2026-01-25
15622,1036,0.42,2026-01-25
15623,21697,1.01,2026-01-25
15624,1075,13.36,2026-01-25
15625,16339,0.81,2026-01-25
15626,23190,2.83,2026-01-25
15627,12175,0.15,2026-01-25
15628,26431,0.33,2026-01-25
15629,995,0.24,2026-01-25
15630,8734,0.48,2026-01-25
15631,18528,0.37,2026-01-25
15632,7473,3.44,2026-01-25
15633,7006,2.32,2026-01-25
15634,4961,0.77,2026-01-25
15635,21666,2.76,2026-01-25
15636,18192,40.49,2026-01-25
15637,13400,0.93,2026-01-25
15638,26461,3.45,2026-01-25
15639,24046,7.68,2026-01-25
15640,853,1.02,2026-01-25
15641,202,1.04,2026-01-25
15642,25718,6.80,2026-01-25
15643,25456,11.81,2026-01-25
15644,26376,19.90,2026-01-25
15645,26896,0.32,2026-01-25
15646,8487,4.74,2026-01-25
15647,672,7.14,2026-01-25
15648,5957,14.45,2026-01-25
15649,15946,4.66,2026-01-25
15650,25053,7.28,2026-01-25
15651,12294,0.42,2026-01-25
15652,20491,6.19,2026-01-25
15653,4362,0.48,2026-01-25
15654,25021,3.00,2026-01-25
15655,8964,0.67,2026-01-25
15656,11208,10.82,2026-01-25
15657,13505,5.95,2026-01-25
15658,9876,17.57,2026-01-25
15659,22574,0.15,2026-01-25
15660,7664,0.29,2026-01-25
15661,20830,0.56,2026-01-25
15662,5862,0.15,2026-01-25
15663,25628,4.98,2026-01-25
15664,9512,23.71,2026-01-25
15665,4828,501.24,2026-01-25
15666,27045,0.18,2026-01-25
15667,20782,0.47,2026-01-25
15668,20071,0.45,2026-01-25
15669,8823,3.87,2026-01-25
15670,22835,0.28,2026-01-25
15671,25209,1.88,2026-01-25
15672,13184,2.54,2026-01-25
15673,8770,15.94,2026-01-25
15674,23266,39.98,2026-01-25
15675,13736,0.55,2026-01-25
15676,7565,23.58,2026-01-25
15677,22311,1.17,2026-01-25
15678,15026,12.75,2026-01-25
15679,6615,0.10,2026-01-25
15680,3972,0.22,2026-01-25
15681,6888,0.95,2026-01-25
15682,6971,3.38,2026-01-25
15683,8807,0.71,2026-01-25
15684,7561,6.83,2026-01-25
15685,2388,0.39,2026-01-25
15686,911,0.41,2026-01-25
15687,15676,2.63,2026-01-25
15688,8754,0.14,2026-01-25
15689,10734,0.39,2026-01-25
15690,16272,0.12,2026-01-25
15691,10963,0.32,2026-01-25
15692,8604,0.63,2026-01-25
15693,22167,0.78,2026-01-25
15694,16697,0.87,2026-01-25
15695,23074,4.71,2026-01-25
15696,12720,0.20,2026-01-25
15697,25905,0.80,2026-01-25
15698,19549,24.66,2026-01-25
15699,17901,1.40,2026-01-25
15700,1506,2.76,2026-01-25
15701,7326,0.29,2026-01-25
15702,15030,1.06,2026-01-25
15703,22116,0.85,2026-01-25
15704,8768,0.89,2026-01-25
15705,21310,10.34,2026-01-25
15706,7191,0.23,2026-01-25
15707,18041,0.09,2026-01-25
15708,1383,0.47,2026-01-25
15709,14618,74.99,2026-01-25
15710,4361,0.13,2026-01-25
15711,17839,0.47,2026-01-25
15712,21671,0.33,2026-01-25
15713,25713,0.60,2026-01-25
15714,17390,0.26,2026-01-25
15715,19480,1.48,2026-01-25
15716,15147,2.06,2026-01-25
15717,27091,0.53,2026-01-25
15718,4635,0.27,2026-01-25
15719,17559,0.65,2026-01-25
15720,19563,2.00,2026-01-25
15721,27011,0.83,2026-01-25
15722,2482,0.26,2026-01-25
15723,21833,5.00,2026-01-25
15724,22417,0.29,2026-01-25
15725,13837,4.19,2026-01-25
15726,26792,1.18,2026-01-25
15727,14794,6.17,2026-01-25
15728,3226,15.62,2026-01-25
15729,11642,49.99,2026-01-25
15730,6574,21.05,2026-01-25
15731,6233,0.33,2026-01-25
15732,4426,0.82,2026-01-25
15733,15803,33.11,2026-01-25
15734,25757,0.26,2026-01-25
15735,22294,1.46,2026-01-25
15736,11434,7.53,2026-01-25
15737,24340,12.67,2026-01-25
15738,22363,1.29,2026-01-25
15739,1157,0.42,2026-01-25
15740,9637,0.56,2026-01-25
15741,6611,3.09,2026-01-25
15742,1163,0.45,2026-01-25
15743,8313,1.01,2026-01-25
15744,5175,0.25,2026-01-25
15745,20727,1.12,2026-01-25
15746,26592,0.34,2026-01-25
15747,21552,2.41,2026-01-25
15748,6712,0.11,2026-01-25
15749,10307,0.52,2026-01-25
15750,8615,13.64,2026-01-25
15751,7518,199.99,2026-01-25
15752,13778,0.45,2026-01-25
15753,11511,2.84,2026-01-25
15754,567,0.30,2026-01-25
15755,18498,0.65,2026-01-25
15756,6894,0.42,2026-01-25
15757,13260,7.14,2026-01-25
15758,10917,0.35,2026-01-25
15759,15442,2.32,2026-01-25
15760,26738,0.67,2026-01-25
15761,19316,4.86,2026-01-25
15762,1288,12.91,2026-01-25
15763,11384,0.27,2026-01-25
15764,19887,1.71,2026-01-25
15765,26030,0.94,2026-01-25
15766,15271,5.67,2026-01-25
15767,21944,0.75,2026-01-25
15768,18444,5.43,2026-01-25
15769,7496,0.47,2026-01-25
15770,9313,7.32,2026-01-25
15771,10832,0.71,2026-01-25
15772,12868,0.16,2026-01-25
15773,665,0.34,2026-01-25
15774,22038,2.07,2026-01-25
15775,5734,0.99,2026-01-25
15776,12198,0.96,2026-01-25
15777,14721,15.12,2026-01-25
15778,18097,13.57,2026-01-25
15779,7365,0.21,2026-01-25
15780,16550,0.60,2026-01-25
15781,21004,0.25,2026-01-25
15782,9153,0.39,2026-01-25
15783,11264,3.43,2026-01-25
15784,15884,12.26,2026-01-25
15785,26120,0.25,2026-01-25
15786,3588,0.11,2026-01-25
15787,20107,1.35,2026-01-25
15788,11536,1.89,2026-01-25
15789,3619,1.67,2026-01-25
15790,21611,27.32,2026-01-25
15791,19467,1.24,2026-01-25
15792,12949,3.12,2026-01-25
15793,25900,0.32,2026-01-25
15794,3729,3.11,2026-01-25
15795,7281,48.82,2026-01-25
15796,8875,69.74,2026-01-25
15797,9398,545.00,2026-01-25
15798,13444,0.44,2026-01-25
15799,25598,0.93,2026-01-25
15800,23775,0.16,2026-01-25
15801,1018,0.34,2026-01-25
15802,3673,0.20,2026-01-25
15803,20442,0.60,2026-01-25
15804,10443,0.61,2026-01-25
15805,4077,35.80,2026-01-25
15806,1554,0.34,2026-01-25
15807,12425,0.22,2026-01-25
15808,18982,0.24,2026-01-25
15809,23212,0.97,2026-01-25
15810,20855,0.18,2026-01-25
15811,22557,0.52,2026-01-25
15812,11150,8.66,2026-01-25
15813,5447,2.19,2026-01-25
15814,17270,2.27,2026-01-25
15815,26320,6.32,2026-01-25
15816,5493,6.72,2026-01-25
15817,23585,0.76,2026-01-25
15818,3773,11.83,2026-01-25
15819,12358,0.22,2026-01-25
15820,7208,1.55,2026-01-25
15821,3466,2.42,2026-01-25
15822,3005,1.81,2026-01-25
15823,4342,25.46,2026-01-25
15824,14836,1.09,2026-01-25
15825,4282,2.34,2026-01-25
15826,19793,4.80,2026-01-25
15827,9161,18.79,2026-01-25
15828,11565,3.41,2026-01-25
15829,21885,50.00,2026-01-25
15830,11926,0.11,2026-01-25
15831,13264,0.54,2026-01-25
15832,18446,0.31,2026-01-25
15833,15521,3.28,2026-01-25
15834,14490,1.21,2026-01-25
15835,21235,6.04,2026-01-25
15836,17927,0.16,2026-01-25
15837,25777,0.47,2026-01-25
15838,5462,2.23,2026-01-25
15839,863,0.17,2026-01-25
15840,16055,0.32,2026-01-25
15841,4550,0.43,2026-01-25
15842,11531,0.15,2026-01-25
15843,9281,75.00,2026-01-25
15844,4409,11.80,2026-01-25
15845,23100,0.26,2026-01-25
15846,26384,0.63,2026-01-25
15847,23769,65.99,2026-01-25
15848,3425,0.15,2026-01-25
15849,2605,0.29,2026-01-25
15850,23393,0.17,2026-01-25
15851,10965,0.54,2026-01-25
15852,24122,0.26,2026-01-25
15853,26193,4.28,2026-01-25
15854,14283,0.26,2026-01-25
15855,2085,1.17,2026-01-25
15856,13692,0.10,2026-01-25
15857,25455,0.28,2026-01-25
15858,26582,0.13,2026-01-25
15859,16531,0.19,2026-01-25
15860,10162,0.31,2026-01-25
15861,26679,1.37,2026-01-25
15862,3278,6.97,2026-01-25
15863,25832,17.31,2026-01-25
15864,18788,0.24,2026-01-25
15865,26152,0.58,2026-01-25
15866,3922,1.16,2026-01-25
15867,6678,30.15,2026-01-25
15868,5623,5.39,2026-01-25
15869,24147,0.26,2026-01-25
15870,22462,0.11,2026-01-25
15871,9984,2.60,2026-01-25
15872,15955,5.17,2026-01-25
15873,16813,526.98,2026-01-25
15874,17810,0.80,2026-01-25
15875,4078,12.62,2026-01-25
15876,13749,0.20,2026-01-25
15877,25613,0.38,2026-01-25
15878,7149,3.85,2026-01-25
15879,26078,12.72,2026-01-25
15880,12389,37.51,2026-01-25
15881,3809,25.83,2026-01-25
15882,23941,19.99,2026-01-25
15883,5355,10.83,2026-01-25
15884,15740,46.68,2026-01-25
15885,22085,0.27,2026-01-25
15886,14480,0.77,2026-01-25
15887,14801,1.21,2026-01-25
15888,15806,22.38,2026-01-25
15889,9731,104.98,2026-01-25
15890,24916,4.06,2026-01-25
15891,19082,0.37,2026-01-25
15892,25256,2.87,2026-01-25
15893,18183,2.22,2026-01-25
15894,14047,0.83,2026-01-25
15895,11701,0.74,2026-01-25
15896,4209,8.41,2026-01-25
15897,14151,1.16,2026-01-25
15898,15764,1.42,2026-01-25
15899,24438,5.01,2026-01-25
15900,20202,21.51,2026-01-25
15901,25728,11.15,2026-01-25
15902,2673,3.53,2026-01-25
15903,11619,1.27,2026-01-25
15904,584,3.04,2026-01-25
15905,20441,0.47,2026-01-25
15906,4675,5.81,2026-01-25
15907,3427,1.31,2026-01-25
15908,1151,2.81,2026-01-25
15909,6703,0.21,2026-01-25
15910,9085,4.67,2026-01-25
15911,22247,0.32,2026-01-25
15912,13841,4.37,2026-01-25
15913,12838,34.59,2026-01-25
15914,6404,197.35,2026-01-25
15915,11554,34.99,2026-01-25
15916,9942,73.39,2026-01-25
15917,18166,0.66,2026-01-25
15918,24552,2.90,2026-01-25
15919,23028,0.30,2026-01-25
15920,22878,1.57,2026-01-25
15921,22127,1.23,2026-01-25
15922,26233,19.83,2026-01-25
15923,1958,3.18,2026-01-25
15924,15669,0.18,2026-01-25
15925,13944,0.42,2026-01-25
15926,24207,0.27,2026-01-25
15927,3530,1.26,2026-01-25
15928,5579,108.06,2026-01-25
15929,24830,1.39,2026-01-25
15930,4562,8.93,2026-01-25
15931,16516,0.18,2026-01-25
15932,13759,0.28,2026-01-25
15933,23778,0.52,2026-01-25
15934,14234,4.10,2026-01-25
15935,16031,0.43,2026-01-25
15936,10466,9.98,2026-01-25
15937,13254,2.61,2026-01-25
15938,17138,4.77,2026-01-25
15939,3261,0.32,2026-01-25
15940,6407,2.70,2026-01-25
15941,22288,0.54,2026-01-25
15942,14804,5.49,2026-01-25
15943,21516,0.14,2026-01-25
15944,10887,0.49,2026-01-25
15945,1465,0.41,2026-01-25
15946,15836,0.99,2026-01-25
15947,6957,0.40,2026-01-25
15948,22604,0.47,2026-01-25
15949,7101,0.30,2026-01-25
15950,6856,2.27,2026-01-25
15951,6058,0.37,2026-01-25
15952,10425,0.21,2026-01-25
15953,19049,0.11,2026-01-25
15954,9003,0.74,2026-01-25
15955,13925,5.28,2026-01-25
15956,20499,1.55,2026-01-25
15957,2207,0.30,2026-01-25
15958,3881,0.15,2026-01-25
15959,7799,0.24,2026-01-25
15960,4957,0.12,2026-01-25
15961,25618,0.32,2026-01-25
15962,2489,0.32,2026-01-25
15963,14514,0.89,2026-01-25
15964,15183,0.43,2026-01-25
15965,12097,0.43,2026-01-25
15966,16160,4.99,2026-01-25
15967,20068,0.29,2026-01-25
15968,8546,3.31,2026-01-25
15969,11745,0.09,2026-01-25
15970,2795,0.25,2026-01-25
15971,6229,0.35,2026-01-25
15972,11991,0.56,2026-01-25
15973,20609,3.33,2026-01-25
15974,20353,2.02,2026-01-25
15975,19391,25.37,2026-01-25
15976,2441,2.76,2026-01-25
15977,6428,0.39,2026-01-25
15978,19217,8.70,2026-01-25
15979,15817,1.32,2026-01-25
15980,22499,18.17,2026-01-25
15981,435,200.00,2026-01-25
15982,10082,86.92,2026-01-25
15983,21541,0.10,2026-01-25
15984,11831,0.50,2026-01-25
15985,7082,0.22,2026-01-25
15986,24313,0.43,2026-01-25
15987,24920,3.77,2026-01-25
15988,23435,12.45,2026-01-25
15989,10791,0.16,2026-01-25
15990,6595,0.37,2026-01-25
15991,2050,0.47,2026-01-25
15992,18514,4.13,2026-01-25
15993,19239,5.57,2026-01-25
15994,22309,0.20,2026-01-25
15995,26292,0.48,2026-01-25
15996,23143,0.35,2026-01-25
15997,410,0.84,2026-01-25
15998,8737,27.64,2026-01-25
15999,6725,0.51,2026-01-25
16000,619,3.50,2026-01-25
16001,24831,0.11,2026-01-25
16002,7498,0.36,2026-01-25
16003,13024,0.37,2026-01-25
16004,5444,0.88,2026-01-25
16005,3242,18.09,2026-01-25
16006,25090,0.22,2026-01-25
16007,19687,0.47,2026-01-25
16008,8191,0.84,2026-01-25
16009,1971,8.26,2026-01-25
16010,17275,0.64,2026-01-25
16011,22941,0.33,2026-01-25
16012,25116,0.11,2026-01-25
16013,5769,0.20,2026-01-25
16014,11665,2.61,2026-01-25
16015,4363,650.00,2026-01-25
16016,11370,0.24,2026-01-25
16017,21443,6.41,2026-01-25
16018,8323,0.63,2026-01-25
16019,10139,1.78,2026-01-25
16020,19350,75.00,2026-01-25
16021,4740,43.06,2026-01-25
16022,23164,0.53,2026-01-25
16023,15039,1.04,2026-01-25
16024,17601,4.18,2026-01-25
16025,10485,5.03,2026-01-25
16026,8119,0.26,2026-01-25
16027,14985,0.46,2026-01-25
16028,23667,4.64,2026-01-25
16029,11952,29.98,2026-01-25
16030,11314,0.27,2026-01-25
16031,18961,0.61,2026-01-25
16032,21132,2.30,2026-01-25
16033,15072,1.68,2026-01-25
16034,9539,2.97,2026-01-25
16035,13576,3.33,2026-01-25
16036,25384,1.29,2026-01-25
16037,26855,2.05,2026-01-25
16038,14347,0.92,2026-01-25
16039,4542,6.11,2026-01-25
16040,9037,0.58,2026-01-25
16041,15261,2.98,2026-01-25
16042,22295,3.97,2026-01-25
16043,11584,2.77,2026-01-25
16044,17700,44.56,2026-01-25
16045,3079,0.17,2026-01-25
16046,25558,0.44,2026-01-25
16047,17784,1.31,2026-01-25
16048,12453,4.71,2026-01-25
16049,20304,186.65,2026-01-25
16050,1042,0.31,2026-01-25
16051,20076,0.64,2026-01-25
16052,25612,0.46,2026-01-25
16053,26407,10.67,2026-01-25
16054,22059,0.92,2026-01-25
16055,15082,89.44,2026-01-25
16056,3184,0.41,2026-01-25
16057,17807,3.97,2026-01-25
16058,7128,2.79,2026-01-25
16059,2047,8.50,2026-01-25
16060,25886,0.34,2026-01-25
16061,17048,2.14,2026-01-25
16062,6691,0.34,2026-01-25
16063,361,1.37,2026-01-25
16064,14920,128.27,2026-01-25
16065,23020,0.31,2026-01-25
16066,421,3.74,2026-01-25
16067,11055,0.68,2026-01-25
16068,14571,1.41,2026-01-25
16069,10023,4.82,2026-01-25
16070,5203,6.42,2026-01-25
16071,329,5.77,2026-01-25
16072,26409,5.00,2026-01-25
16073,1682,0.21,2026-01-25
16074,7635,0.10,2026-01-25
16075,11490,0.68,2026-01-25
16076,5080,0.29,2026-01-25
16077,3575,87.28,2026-01-25
16078,25383,120.78,2026-01-25
16079,50,0.59,2026-01-25
16080,6193,4.69,2026-01-25
16081,13916,0.19,2026-01-25
16082,27033,0.47,2026-01-25
16083,20841,12.84,2026-01-25
16084,17511,52.00,2026-01-25
16085,21952,0.33,2026-01-25
16086,8280,4.79,2026-01-25
16087,22138,7.86,2026-01-25
16088,4170,10.42,2026-01-25
16089,1906,0.40,2026-01-25
16090,4408,1.44,2026-01-25
16091,13100,7.21,2026-01-25
16092,4829,1.67,2026-01-25
16093,12781,0.25,2026-01-25
16094,8555,2.16,2026-01-25
16095,21770,0.76,2026-01-25
16096,5744,3.82,2026-01-25
16097,1425,4.59,2026-01-25
16098,15354,1.85,2026-01-25
16099,7598,3.37,2026-01-25
16100,17380,11.45,2026-01-25
16101,20744,13.90,2026-01-25
16102,17687,218.50,2026-01-25
16103,1253,0.86,2026-01-25
16104,21154,3.89,2026-01-25
16105,21988,0.98,2026-01-25
16106,3870,2.12,2026-01-25
16107,1539,75.59,2026-01-25
16108,20275,0.61,2026-01-25
16109,21701,2.45,2026-01-25
16110,4060,0.61,2026-01-25
16111,4712,0.79,2026-01-25
16112,3996,0.22,2026-01-25
16113,22216,0.58,2026-01-25
16114,7229,17.75,2026-01-25
16115,14087,165.12,2026-01-25
16116,4862,0.28,2026-01-25
16117,20381,1.19,2026-01-25
16118,8967,0.60,2026-01-25
16119,12317,74.99,2026-01-25
16120,12804,9.62,2026-01-25
16121,17417,0.76,2026-01-25
16122,13999,14.48,2026-01-25
16123,1976,0.32,2026-01-25
16124,24172,0.47,2026-01-25
16125,6569,0.36,2026-01-25
16126,24471,2.32,2026-01-25
16127,10309,193.28,2026-01-25
16128,15573,0.37,2026-01-25
16129,1127,0.80,2026-01-25
16130,17609,4.60,2026-01-25
16131,5524,1.38,2026-01-25
16132,16393,0.78,2026-01-25
16133,1837,4.25,2026-01-25
16134,3572,0.45,2026-01-25
16135,14943,2.00,2026-01-25
16136,7803,2.14,2026-01-25
16137,23350,8.40,2026-01-25
16138,16202,0.36,2026-01-25
16139,20722,2.26,2026-01-25
16140,3636,0.33,2026-01-25
16141,11340,0.16,2026-01-25
16142,3049,0.36,2026-01-25
16143,13185,0.21,2026-01-25
16144,7779,0.34,2026-01-25
16145,25730,0.60,2026-01-25
16146,2713,0.29,2026-01-25
16147,13639,87.23,2026-01-25
16148,22676,2.46,2026-01-25
16149,24677,152.50,2026-01-25
16150,10727,3.99,2026-01-25
16151,8610,25.92,2026-01-25
16152,21436,0.56,2026-01-25
16153,5255,3.73,2026-01-25
16154,9353,0.54,2026-01-25
16155,9485,4.85,2026-01-25
16156,26191,0.24,2026-01-25
16157,11877,0.44,2026-01-25
16158,24016,1.41,2026-01-25
16159,23496,3.17,2026-01-25
16160,3405,52.35,2026-01-25
16161,10481,0.85,2026-01-25
16162,8630,1.46,2026-01-25
16163,10487,324.99,2026-01-25
16164,19604,1.64,2026-01-25
16165,17860,6.34,2026-01-25
16166,738,0.47,2026-01-25
16167,13241,5.70,2026-01-25
16168,9697,2.74,2026-01-25
16169,20249,19.97,2026-01-25
16170,24115,0.10,2026-01-25
16171,15758,0.21,2026-01-25
16172,26851,4.00,2026-01-25
16173,24921,2.17,2026-01-25
16174,7909,12.61,2026-01-25
16175,4365,177.00,2026-01-25
16176,4894,85.98,2026-01-25
16177,6512,0.23,2026-01-25
16178,17774,0.34,2026-01-25
16179,1045,0.24,2026-01-25
16180,14783,0.35,2026-01-25
16181,24876,0.37,2026-01-25
16182,19124,0.89,2026-01-25
16183,14256,172.65,2026-01-25
16184,8750,0.45,2026-01-25
16185,14041,0.13,2026-01-25
16186,1022,0.37,2026-01-25
16187,7715,3.60,2026-01-25
16188,25644,0.42,2026-01-25
16189,13974,1.32,2026-01-25
16190,18309,5.72,2026-01-25
16191,22344,9.69,2026-01-25
16192,15407,103.49,2026-01-25
16193,24644,0.43,2026-01-25
16194,52,3.27,2026-01-25
16195,10209,0.37,2026-01-25
16196,7731,1.55,2026-01-25
16197,19435,0.19,2026-01-25
16198,13216,0.27,2026-01-25
16199,4152,0.23,2026-01-25
16200,17618,0.59,2026-01-25
16201,26924,0.17,2026-01-25
16202,14454,0.76,2026-01-25
16203,22711,2.29,2026-01-25
16204,11284,0.83,2026-01-25
16205,26140,0.56,2026-01-25
16206,3312,12.02,2026-01-25
16207,17273,0.80,2026-01-25
16208,24500,5.99,2026-01-25
16209,7651,36.66,2026-01-25
16210,9038,17.98,2026-01-25
16211,23248,17.18,2026-01-25
16212,14620,10.55,2026-01-25
16213,3235,12.02,2026-01-25
16214,16969,0.25,2026-01-25
16215,6348,0.66,2026-01-25
16216,23082,3.10,2026-01-25
16217,20320,7.16,2026-01-25
16218,10614,0.17,2026-01-25
16219,13836,0.66,2026-01-25
16220,12722,160.42,2026-01-25
16221,25407,0.23,2026-01-25
16222,2706,0.55,2026-01-25
16223,5993,2.24,2026-01-25
16224,16054,2.84,2026-01-25
16225,13275,0.31,2026-01-25
16226,25168,0.52,2026-01-25
16227,8677,1.19,2026-01-25
16228,1081,4.73,2026-01-25
16229,19981,4.20,2026-01-25
16230,17121,246.81,2026-01-25
16231,18507,1.09,2026-01-25
16232,10014,1.44,2026-01-25
16233,7019,9.64,2026-01-25
16234,17165,1.14,2026-01-25
16235,11625,113.89,2026-01-25
16236,253,0.64,2026-01-25
16237,4407,4.50,2026-01-25
16238,5349,4.80,2026-01-25
16239,17838,32.49,2026-01-25
16240,17321,8.76,2026-01-25
16241,186,3.22,2026-01-25
16242,19520,0.74,2026-01-25
16243,12346,2.17,2026-01-25
16244,11676,2.74,2026-01-25
16245,7879,12.21,2026-01-25
16246,2855,0.60,2026-01-25
16247,18665,2.45,2026-01-25
16248,16546,0.31,2026-01-25
16249,6464,0.49,2026-01-25
16250,17222,4.56,2026-01-25
16251,15174,42.23,2026-01-25
16252,22,0.41,2026-01-25
16253,22537,0.18,2026-01-25
16254,23786,0.31,2026-01-25
16255,12659,4.37,2026-01-25
16256,23321,0.42,2026-01-25
16257,23087,0.20,2026-01-25
16258,9821,0.17,2026-01-25
16259,22620,0.55,2026-01-25
16260,9633,6.70,2026-01-25
16261,26052,2.76,2026-01-25
16262,18929,1.88,2026-01-25
16263,4549,0.13,2026-01-25
16264,7893,0.23,2026-01-25
16265,19876,0.69,2026-01-25
16266,7956,7.56,2026-01-25
16267,18417,0.85,2026-01-25
16268,4652,1.05,2026-01-25
16269,92,0.31,2026-01-25
16270,17325,2.31,2026-01-25
16271,720,0.26,2026-01-25
16272,24554,0.86,2026-01-25
16273,8077,0.24,2026-01-25
16274,3841,0.49,2026-01-25
16275,9585,0.26,2026-01-25
16276,16766,0.63,2026-01-25
16277,1731,0.27,2026-01-25
16278,8763,0.40,2026-01-25
16279,14969,0.41,2026-01-25
16280,19696,6.74,2026-01-25
16281,12607,0.72,2026-01-25
16282,6145,0.26,2026-01-25
16283,13180,1.17,2026-01-25
16284,4571,0.31,2026-01-25
16285,18970,1.50,2026-01-25
16286,11030,0.45,2026-01-25
16287,25967,3.63,2026-01-25
16288,7950,0.46,2026-01-25
16289,2163,1.93,2026-01-25
16290,20293,0.30,2026-01-25
16291,9678,2.72,2026-01-25
16292,1375,4.82,2026-01-25
16293,7368,0.35,2026-01-25
16294,26042,0.70,2026-01-25
16295,12888,0.71,2026-01-25
16296,21626,4.23,2026-01-25
16297,25094,0.39,2026-01-25
16298,7405,6.96,2026-01-25
16299,25029,0.56,2026-01-25
16300,18675,0.21,2026-01-25
16301,24274,0.30,2026-01-25
16302,5960,4.84,2026-01-25
16303,18790,0.11,2026-01-25
16304,26949,0.26,2026-01-25
16305,1387,14.26,2026-01-25
16306,26883,0.26,2026-01-25
16307,26650,0.14,2026-01-25
16308,5416,100.00,2026-01-25
16309,26312,0.54,2026-01-25
16310,16371,6.09,2026-01-25
16311,2692,29.08,2026-01-25
16312,2546,0.53,2026-01-25
16313,3750,2.73,2026-01-25
16314,1934,13.26,2026-01-25
16315,22136,9.98,2026-01-25
16316,4743,5.59,2026-01-25
16317,26882,64.30,2026-01-25
16318,4651,47.33,2026-01-25
16319,15356,37.63,2026-01-25
16320,22716,0.62,2026-01-25
16321,16740,2.88,2026-01-25
16322,2364,0.73,2026-01-25
16323,1922,4.97,2026-01-25
16324,14696,27.24,2026-01-25
16325,7544,0.21,2026-01-25
16326,3791,0.40,2026-01-25
16327,1304,1.95,2026-01-25
16328,22281,11.66,2026-01-25
16329,25176,0.36,2026-01-25
16330,99,1.96,2026-01-25
16331,3007,0.18,2026-01-25
16332,19645,0.21,2026-01-25
16333,6102,0.14,2026-01-25
16334,16960,0.31,2026-01-25
16335,24893,0.34,2026-01-25
16336,2135,0.08,2026-01-25
16337,5617,0.42,2026-01-25
16338,3196,0.81,2026-01-25
16339,18766,0.25,2026-01-25
16340,5320,0.51,2026-01-25
16341,25158,0.61,2026-01-25
16342,14487,0.49,2026-01-25
16343,12025,1.00,2026-01-25
16344,7296,1.06,2026-01-25
16345,26989,0.84,2026-01-25
16346,21103,1.16,2026-01-25
16347,26806,6.58,2026-01-25
16348,25907,23.75,2026-01-25
16349,21708,0.40,2026-01-25
16350,22734,0.95,2026-01-25
16351,13104,0.21,2026-01-25
16352,20450,0.72,2026-01-25
16353,26753,0.39,2026-01-25
16354,14842,7.34,2026-01-25
16355,16060,0.32,2026-01-25
16356,8564,5.06,2026-01-25
16357,18167,0.53,2026-01-25
16358,26041,0.21,2026-01-25
16359,6565,9.01,2026-01-25
16360,21740,63.66,2026-01-25
16361,6679,0.52,2026-01-25
16362,1026,1.52,2026-01-25
16363,8524,0.46,2026-01-25
16364,1402,0.46,2026-01-25
16365,19729,0.10,2026-01-25
16366,189,0.22,2026-01-25
16367,15176,27.60,2026-01-25
16368,4117,7.55,2026-01-25
16369,24761,20.96,2026-01-25
16370,19602,0.19,2026-01-25
16371,11296,0.35,2026-01-25
16372,18779,60.30,2026-01-25
16373,2190,0.48,2026-01-25
16374,12674,56.11,2026-01-25
16375,21315,0.16,2026-01-25
16376,125,0.15,2026-01-25
16377,24854,185.12,2026-01-25
16378,17855,0.47,2026-01-25
