issue_id,series_id,issue_number,title,publish_date,cover_price,page_count,notes
1940,267,569,Resurgence of Hunt,1957-01-02,1.5,64,Controversial issue banned in three states.
1941,273,581,Uprising of Fox,1998-04-04,2.99,32,Reprints classic story with new framing pages.
1942,228,324,Chaos of Price,2000-07-10,0.5,24,High print run; common in collections.
1943,208,385,Descent of Fox,1970-07-07,0.15,100,Landmark story milestone.
1944,65,236,Descent of Kane,1958-10-29,4.99,48,Reprints classic story with new framing pages.
1945,70,531,Convergence of Grant,1949-05-15,0.75,32,High print run; common in collections.
1946,26,622,Descent of Voss,2017-11-07,0.75,80,Double-sized anniversary issue.
1947,43,538,Descent of Voss,1998-06-04,1,40,Part of a crossover event.
1948,282,183,Dawn of Crane,1982-02-09,4.99,36,Controversial issue banned in three states.
1949,113,652,Shadows of Cole,2004-09-09,0.25,100,Contains bonus pin-up gallery.
1950,37,739,Descent of Voss,1989-12-08,1.5,64,Controversial issue banned in three states.
1951,142,346,Reckoning of Drake,2013-01-01,0.1,24,Key first appearance issue.
1952,16,331,Convergence of Hunt,1966-12-09,0.15,28,High print run; common in collections.
1953,247,450,Descent of Nash,1959-05-29,0.12,100,Key first appearance issue.
1954,77,321,Nemesis of Kane,2014-12-04,1.25,40,Low distribution; considered scarce.
1955,82,559,Fallen of Price,1948-08-18,4.99,40,Contains bonus pin-up gallery.
1956,268,155,Convergence of Burns,1988-11-09,0.12,44,Direct edition only; no newsstand version.
1957,241,520,Legacy of Fox,2018-06-15,0.1,24,Reprints classic story with new framing pages.
1958,26,678,Chaos of Vale,2015-01-06,2.5,44,Part of a crossover event.
1959,46,742,Resurgence of Holt,1966-02-09,0.25,48,Direct edition only; no newsstand version.
1960,289,242,Legacy of Steele,1992-10-04,1,80,High print run; common in collections.
1961,165,678,Dawn of Nash,1981-01-26,1.25,32,Reprints classic story with new framing pages.
1962,193,566,Dawn of Stark,2003-11-18,0.12,48,High print run; common in collections.
1963,124,617,Shattered of Grant,1950-03-15,3.99,100,Part of a crossover event.
1964,9,190,Fallen of Voss,1978-10-17,0.12,40,Key first appearance issue.
1965,63,259,Resurgence of Kane,2010-07-28,0.1,40,Low distribution; considered scarce.
1966,91,486,Oblivion of Vale,2024-02-21,0.5,48,High print run; common in collections.
1967,271,66,Nemesis of Holt,1952-08-19,0.75,32,Landmark story milestone.
1968,73,634,Vendetta of Cross,1972-12-11,1.25,48,Low distribution; considered scarce.
1969,82,249,Legacy of Steele,1942-11-10,1.95,80,Direct edition only; no newsstand version.
1970,110,318,Chaos of Voss,2014-03-03,3.99,24,Direct edition only; no newsstand version.
1971,150,400,Convergence of Nash,2024-05-01,1.95,40,Key first appearance issue.
1972,96,235,Inferno of Flynn,2015-02-03,0.35,40,High print run; common in collections.
1973,12,482,Nemesis of Burns,1982-10-18,2.99,40,Low distribution; considered scarce.
1974,263,544,Resurgence of Morgan,2016-08-25,0.75,28,Part of a crossover event.
1975,124,715,Resurgence of Cole,1953-06-22,0.35,40,Part of a crossover event.
1976,69,625,Dawn of Flynn,1971-03-23,0.12,40,Key first appearance issue.
1977,150,210,Uprising of Stone,2006-09-17,1.95,36,Double-sized anniversary issue.
1978,132,323,Rising of Ward,1995-09-03,0.75,32,Landmark story milestone.
1979,47,729,Shattered of Fox,1976-07-12,3.99,28,Double-sized anniversary issue.
1980,25,204,Revelation of Hunt,2008-05-29,0.15,36,Contains bonus pin-up gallery.
1981,111,415,Eclipse of Vale,1965-07-05,0.12,48,Key first appearance issue.
1982,40,769,Shattered of Cole,1945-06-21,4.99,44,Direct edition only; no newsstand version.
1983,49,513,Legacy of Grant,1990-09-17,0.1,24,Controversial issue banned in three states.
1984,107,28,Reckoning of Hunt,2007-05-27,0.2,44,Direct edition only; no newsstand version.
1985,58,612,Resurgence of Morgan,1991-06-23,0.75,48,Part of a crossover event.
1986,242,720,Oblivion of Holt,2024-07-25,1.25,100,Landmark story milestone.
1987,213,636,Uprising of Ward,2014-01-13,1.95,100,Part of a crossover event.
1988,69,79,Vendetta of Price,1966-08-26,0.15,28,Double-sized anniversary issue.
1989,295,112,Descent of Burns,1943-08-11,0.75,36,Direct edition only; no newsstand version.
1990,272,352,Reckoning of Hunt,2008-05-30,0.25,48,High print run; common in collections.
1991,88,741,Convergence of Stone,2016-04-12,0.25,28,High print run; common in collections.
1992,232,344,Eclipse of Crane,1965-09-03,0.15,28,Low distribution; considered scarce.
1993,19,134,Resurgence of Grant,1978-08-05,2.99,24,Part of a crossover event.
1994,11,244,Oblivion of Ward,2009-10-14,2.99,48,Key first appearance issue.
1995,266,120,Fallen of Crane,1942-04-22,0.1,24,High print run; common in collections.
1996,29,209,Inferno of Ward,1949-12-01,2.5,100,Landmark story milestone.
1997,14,158,Fracture of Voss,1996-08-30,1.5,36,Landmark story milestone.
1998,90,261,Eclipse of Nash,1986-10-22,0.12,48,Double-sized anniversary issue.
1999,282,447,Reborn of Kane,1984-03-23,4.99,64,Direct edition only; no newsstand version.
2000,288,147,Shattered of Stone,2018-11-23,1,40,Key first appearance issue.
2001,60,312,Descent of Morgan,1962-09-18,3.99,36,Part of a crossover event.
2002,153,489,Descent of Cole,1970-08-30,0.25,48,Key first appearance issue.
2003,109,661,Inferno of Price,2019-08-16,0.2,24,Landmark story milestone.
2004,190,708,Reckoning of Price,2023-01-24,0.12,80,Part of a crossover event.
2005,290,725,Shadows of Burns,1999-01-11,1.25,100,Controversial issue banned in three states.
2006,9,262,Reborn of Cross,1977-02-28,2.5,100,Reprints classic story with new framing pages.
2007,216,640,Reborn of Ward,2014-10-11,1.25,80,Reprints classic story with new framing pages.
2008,234,535,Vendetta of Steele,1990-07-03,1.95,100,Direct edition only; no newsstand version.
2009,292,151,Eclipse of Hunt,2001-02-18,0.2,40,Key first appearance issue.
2010,257,318,Reborn of Price,2009-11-26,0.5,32,High print run; common in collections.
2011,56,800,Revelation of Burns,1959-01-14,0.25,48,Direct edition only; no newsstand version.
2012,289,57,Legacy of Price,2002-07-23,0.1,80,Contains bonus pin-up gallery.
2013,80,656,Rising of Fox,2016-11-07,2.99,24,Contains bonus pin-up gallery.
2014,90,317,Descent of Vale,1986-09-08,0.75,44,Reprints classic story with new framing pages.
2015,186,533,Fallen of Grant,1998-12-11,0.1,40,Key first appearance issue.
2016,177,680,Rising of Steele,2003-04-13,2.99,44,Key first appearance issue.
2017,282,416,Reborn of Nash,1982-08-09,0.25,48,Low distribution; considered scarce.
2018,48,587,Nemesis of Nash,1991-02-26,2.99,28,High print run; common in collections.
2019,8,494,Legacy of Kane,2023-08-08,0.25,36,Double-sized anniversary issue.
2020,161,769,Rising of Holt,2009-03-21,0.5,40,Direct edition only; no newsstand version.
2021,278,247,Reborn of Burns,1967-05-05,1,24,Key first appearance issue.
2022,85,771,Revelation of Morgan,2017-06-17,0.1,80,Direct edition only; no newsstand version.
2023,201,399,Shadows of Drake,2024-11-08,0.2,48,Double-sized anniversary issue.
2024,104,84,Uprising of Price,2007-09-07,1.5,24,Key first appearance issue.
2025,34,541,Dawn of Price,1959-03-17,1,28,Low distribution; considered scarce.
2026,38,330,Dawn of Fox,2023-03-09,2.99,32,Double-sized anniversary issue.
2027,101,454,Legacy of Steele,2022-02-16,0.12,44,High print run; common in collections.
2028,144,18,Oblivion of Fox,1952-02-12,3.99,100,Low distribution; considered scarce.
2029,201,60,Fracture of Steele,2008-08-22,2.5,48,Controversial issue banned in three states.
2030,71,20,Descent of Voss,1999-11-30,4.99,64,Direct edition only; no newsstand version.
2031,25,579,Shattered of Voss,1968-06-10,1,24,Direct edition only; no newsstand version.
2032,269,547,Chaos of Voss,2011-02-17,0.5,36,High print run; common in collections.
2033,233,92,Fallen of Flynn,2017-04-20,1.95,32,High print run; common in collections.
2034,177,112,Fracture of Grant,2003-01-02,0.15,64,Key first appearance issue.
2035,105,169,Rising of Voss,2023-10-06,0.35,24,Direct edition only; no newsstand version.
2036,58,769,Legacy of Vale,1999-08-20,1.5,32,Contains bonus pin-up gallery.
2037,254,588,Inferno of Ward,2009-07-01,0.2,36,High print run; common in collections.
2038,230,684,Descent of Burns,1961-08-31,1.25,40,Reprints classic story with new framing pages.
2039,26,173,Reborn of Flynn,2019-01-26,0.12,32,Direct edition only; no newsstand version.
2040,151,45,Rising of Crane,1978-06-12,1,40,Key first appearance issue.
2041,122,210,Chaos of Kane,1984-07-11,2.5,64,Double-sized anniversary issue.
2042,56,475,Oblivion of Cole,1958-10-18,0.35,32,Landmark story milestone.
2043,8,655,Shadows of Stark,2014-08-15,0.35,28,High print run; common in collections.
2044,134,430,Convergence of Hunt,2019-04-20,1.5,64,Reprints classic story with new framing pages.
2045,225,777,Legacy of Vale,1983-06-29,0.75,28,Double-sized anniversary issue.
2046,91,698,Eclipse of Crane,2024-02-05,0.1,44,High print run; common in collections.
2047,294,461,Reckoning of Stark,2018-06-01,2.99,48,Landmark story milestone.
2048,233,717,Dawn of Ward,2018-09-06,4.99,36,Direct edition only; no newsstand version.
2049,266,16,Inferno of Morgan,1944-07-28,2.5,80,Controversial issue banned in three states.
2050,44,176,Convergence of Vale,2006-02-11,1.95,44,Controversial issue banned in three states.
2051,45,696,Inferno of Morgan,2006-04-16,1.5,80,Contains bonus pin-up gallery.
2052,54,415,Reborn of Steele,2001-11-19,0.15,80,Controversial issue banned in three states.
2053,38,143,Eclipse of Hunt,2008-03-12,2.5,64,Reprints classic story with new framing pages.
2054,21,605,Descent of Holt,2024-04-02,0.75,48,Reprints classic story with new framing pages.
2055,278,560,Reckoning of Cross,1970-06-23,0.25,24,Part of a crossover event.
2056,18,709,Revelation of Grant,2020-10-14,2.99,100,Low distribution; considered scarce.
2057,260,664,Fallen of Burns,2002-03-08,1.5,100,Double-sized anniversary issue.
2058,284,68,Shadows of Burns,2017-10-06,1.95,64,Double-sized anniversary issue.
2059,260,770,Dawn of Fox,2017-01-28,0.15,44,Controversial issue banned in three states.
2060,121,412,Fracture of Ward,2013-05-27,4.99,36,Double-sized anniversary issue.
2061,96,631,Fracture of Holt,1998-03-06,2.5,28,Reprints classic story with new framing pages.
2062,33,643,Fracture of Stark,1985-01-13,4.99,48,Double-sized anniversary issue.
2063,77,589,Legacy of Cole,2020-12-26,4.99,32,Controversial issue banned in three states.
2064,164,591,Uprising of Stark,2010-07-30,0.12,80,Part of a crossover event.
2065,269,409,Convergence of Vale,1996-01-06,1.95,24,Low distribution; considered scarce.
2066,16,774,Nemesis of Ward,1970-01-16,1.5,64,Reprints classic story with new framing pages.
2067,20,690,Rising of Cross,1939-05-17,1,80,Controversial issue banned in three states.
2068,176,275,Chaos of Cross,2012-02-07,2.5,64,Reprints classic story with new framing pages.
2069,202,144,Inferno of Price,2018-02-06,1.25,32,High print run; common in collections.
2070,69,758,Reborn of Holt,1971-12-22,2.5,36,High print run; common in collections.
2071,280,106,Eclipse of Ward,2023-09-08,0.35,40,Landmark story milestone.
2072,168,546,Eclipse of Stark,1975-05-16,0.35,44,Direct edition only; no newsstand version.
2073,86,176,Nemesis of Hunt,2023-10-25,0.75,36,Part of a crossover event.
2074,272,703,Inferno of Kane,2014-04-09,0.75,80,Landmark story milestone.
2075,287,401,Inferno of Nash,1960-12-09,0.1,64,Double-sized anniversary issue.
2076,135,573,Eclipse of Morgan,2021-05-02,1.5,64,Low distribution; considered scarce.
2077,134,8,Uprising of Burns,2006-01-21,0.2,80,Reprints classic story with new framing pages.
2078,39,493,Shattered of Stark,1988-02-27,0.35,24,High print run; common in collections.
2079,268,596,Revelation of Holt,1991-09-28,0.12,28,Part of a crossover event.
2080,108,315,Shadows of Flynn,1950-03-18,1.25,64,Landmark story milestone.
2081,168,208,Rising of Stone,1981-09-14,0.35,44,Reprints classic story with new framing pages.
2082,110,488,Resurgence of Kane,2017-09-15,0.75,48,Contains bonus pin-up gallery.
2083,163,17,Shattered of Holt,1951-07-07,0.25,28,Low distribution; considered scarce.
2084,45,795,Inferno of Cross,1974-02-27,3.99,48,Reprints classic story with new framing pages.
2085,271,713,Reborn of Cole,1949-09-07,4.99,80,Key first appearance issue.
2086,68,490,Reckoning of Holt,2015-12-25,1.95,32,High print run; common in collections.
2087,264,572,Inferno of Ward,2024-10-25,0.35,32,Part of a crossover event.
2088,286,427,Dawn of Flynn,2020-08-08,2.99,64,Double-sized anniversary issue.
2089,227,306,Convergence of Steele,1954-07-16,4.99,44,Double-sized anniversary issue.
2090,173,555,Eclipse of Hunt,2011-07-18,2.99,44,Part of a crossover event.
2091,148,515,Fallen of Burns,1991-12-22,0.2,28,Direct edition only; no newsstand version.
2092,171,140,Reckoning of Drake,2009-07-28,0.12,32,Low distribution; considered scarce.
2093,191,601,Revelation of Voss,2012-04-19,0.75,32,Landmark story milestone.
2094,167,71,Uprising of Morgan,2016-10-11,1.5,44,Contains bonus pin-up gallery.
2095,18,209,Legacy of Grant,2019-11-08,0.35,28,Low distribution; considered scarce.
2096,156,533,Resurgence of Price,1970-07-07,2.5,48,Reprints classic story with new framing pages.
2097,252,512,Revelation of Crane,1960-03-26,3.99,64,Low distribution; considered scarce.
2098,212,765,Reckoning of Steele,1957-06-06,1.95,80,Controversial issue banned in three states.
2099,189,215,Shadows of Cole,2021-03-25,0.5,32,Double-sized anniversary issue.
2100,55,137,Uprising of Voss,2007-02-15,0.25,36,Reprints classic story with new framing pages.
2101,74,8,Vendetta of Price,2023-03-27,0.15,24,Direct edition only; no newsstand version.
2102,5,533,Revelation of Crane,1965-01-23,1,64,Controversial issue banned in three states.
2103,105,567,Fracture of Nash,2023-01-09,0.1,80,Controversial issue banned in three states.
2104,242,532,Shadows of Fox,2014-02-14,0.35,32,Part of a crossover event.
2105,246,329,Chaos of Nash,2003-10-29,1,64,Controversial issue banned in three states.
2106,195,585,Dawn of Flynn,1987-11-20,0.25,100,Landmark story milestone.
2107,262,795,Fracture of Ward,2016-04-07,0.75,28,Direct edition only; no newsstand version.
2108,28,187,Fracture of Kane,2005-08-23,4.99,32,Landmark story milestone.
2109,235,221,Uprising of Fox,2019-06-02,0.5,100,Reprints classic story with new framing pages.
2110,96,334,Convergence of Cross,1998-04-25,0.25,100,Reprints classic story with new framing pages.
2111,110,176,Rising of Crane,2017-08-15,1.5,100,Landmark story milestone.
2112,156,567,Descent of Steele,1966-03-14,0.75,32,Part of a crossover event.
2113,187,592,Descent of Stone,1967-06-27,1.5,80,Low distribution; considered scarce.
2114,137,126,Oblivion of Fox,1951-05-06,4.99,36,Controversial issue banned in three states.
2115,202,254,Reckoning of Hunt,2018-08-17,1.5,40,Low distribution; considered scarce.
2116,296,626,Rising of Cross,2023-08-03,3.99,100,Reprints classic story with new framing pages.
2117,225,192,Reborn of Cross,1973-02-14,3.99,28,Controversial issue banned in three states.
2118,29,253,Shattered of Fox,1948-11-09,4.99,28,High print run; common in collections.
2119,252,335,Fallen of Hunt,1972-11-17,0.75,32,Controversial issue banned in three states.
2120,15,138,Inferno of Ward,2011-03-19,0.12,80,High print run; common in collections.
2121,89,46,Chaos of Grant,2015-03-19,4.99,100,Contains bonus pin-up gallery.
2122,266,519,Reborn of Fox,1960-08-01,1.95,36,Part of a crossover event.
2123,264,190,Revelation of Grant,2021-01-06,2.5,24,Key first appearance issue.
2124,104,285,Vendetta of Vale,2006-05-23,2.5,28,Reprints classic story with new framing pages.
2125,294,113,Fracture of Voss,2013-08-06,1.95,32,High print run; common in collections.
2126,293,24,Fallen of Hunt,2013-01-18,0.35,100,Part of a crossover event.
2127,13,311,Uprising of Stark,1980-04-18,1,80,High print run; common in collections.
2128,30,202,Reckoning of Hunt,2016-09-23,2.99,64,Landmark story milestone.
2129,108,608,Oblivion of Voss,1951-11-07,0.2,32,Direct edition only; no newsstand version.
2130,25,155,Fallen of Kane,2010-10-25,0.5,32,Landmark story milestone.
2131,236,478,Fallen of Drake,1994-10-17,0.2,100,Landmark story milestone.
2132,60,392,Nemesis of Kane,1961-04-06,0.25,32,Key first appearance issue.
2133,62,739,Dawn of Fox,1944-09-24,0.25,44,Double-sized anniversary issue.
2134,225,203,Shattered of Stone,1984-02-27,0.12,40,Reprints classic story with new framing pages.
2135,99,390,Eclipse of Stone,1987-09-16,0.1,32,Contains bonus pin-up gallery.
2136,155,534,Rising of Steele,2002-09-17,1.25,32,Landmark story milestone.
2137,47,24,Descent of Ward,1977-08-05,0.25,44,Key first appearance issue.
2138,296,138,Fallen of Price,2021-08-30,1.25,48,Controversial issue banned in three states.
2139,9,199,Inferno of Nash,1980-04-06,2.5,28,Key first appearance issue.
2140,110,132,Reborn of Stark,2016-11-15,0.1,28,High print run; common in collections.
2141,233,146,Chaos of Stone,2016-08-30,2.99,44,Double-sized anniversary issue.
2142,168,376,Nemesis of Burns,1991-03-17,0.25,36,Key first appearance issue.
2143,133,761,Fallen of Morgan,2001-11-03,0.25,64,Key first appearance issue.
